X,Y,Z,MaximumInscribedSphereRadius
55.0439376831,11.8025941849,33.7932662964,2.28044783881
54.9504508972,11.8223085403,33.7634811401,2.28451501434
54.8583106995,11.8379592896,33.7276268005,2.28862744929
54.7647628784,11.8540916443,33.6962432861,2.29283452305
54.6702728271,11.8705224991,33.6676826477,2.29713390631
54.5766487122,11.8876285553,33.6368713379,2.30013260489
54.4827613831,11.9049825668,33.6069068909,2.30305981485
54.3888511658,11.9174289703,33.5747413635,2.30495917516
54.2940254211,11.9309234619,33.5457572937,2.3055527486
54.1998291016,11.9471340179,33.516166687,2.30576681807
54.1041679382,11.9604005814,33.4899101257,2.30576244126
54.0096549988,11.9740514755,33.4600372314,2.30501069082
53.9144287109,11.9862289429,33.4318237305,2.30297571439
53.8191261292,11.9948863983,33.4026870728,2.29878903079
53.7247505188,12.0079221725,33.3720817566,2.29451369446
53.6314201355,12.0156574249,33.3369598389,2.28902967415
53.5391120911,12.0257167816,33.2997245789,2.28233987174
53.4491996765,12.03652668,33.2572441101,2.27446163127
53.3579902649,12.048491478,33.2177848816,2.26662186674
53.2674865723,12.0580482483,33.1762733459,2.25912282427
53.1787986755,12.0699892044,33.1315422058,2.25370622007
53.0880470276,12.0801105499,33.0906486511,2.24861537679
52.9968032837,12.0925292969,33.0516471863,2.24412640647
52.9073066711,12.1092453003,33.0101852417,2.24001489934
52.8164596558,12.1244831085,32.9711227417,2.23702112903
52.7253189087,12.1414222717,32.9335441589,2.23429622649
52.632900238,12.1558523178,32.8980636597,2.22842961197
52.5387115479,12.1684741974,32.8667907715,2.22084987097
52.4439353943,12.1848106384,32.8390769958,2.2140946529
52.3485832214,12.1987543106,32.8122367859,2.2054599576
52.2541503906,12.2151508331,32.7834854126,2.19690879047
52.1589851379,12.2362928391,32.7609138489,2.18866972746
52.062210083,12.2531757355,32.7418823242,2.17992057691
51.9666938782,12.2718811035,32.7188415527,2.17279224662
51.8694190979,12.2864990234,32.6997795105,2.16515777911
51.7739372253,12.3031663895,32.6742744446,2.15797218409
51.6812820435,12.3252449036,32.6435890198,2.15064271977
51.5874443054,12.3449983597,32.6149635315,2.14274312606
51.4949798584,12.3635063171,32.5815048218,2.13869147563
51.4011421204,12.379737854,32.5507659912,2.13516991643
51.3085670471,12.3984489441,32.5177993774,2.1320680098
51.2175521851,12.4188585281,32.481388092,2.12911891264
51.1262893677,12.4363059998,32.4442520142,2.12616981549
51.0349006653,12.4499406815,32.4058799744,2.12585097044
50.9464569092,12.4690933228,32.3632049561,2.12558215394
50.8575820923,12.4878673553,32.321231842,2.12546552699
50.7686920166,12.5051994324,32.2787094116,2.12641771828
50.6810569763,12.5229406357,32.2337341309,2.12738880539
50.5934829712,12.539229393,32.1881256104,2.12950055989
50.5053100586,12.5543451309,32.1432800293,2.13394552578
50.4168777466,12.5708847046,32.0994415283,2.13880472431
50.3288612366,12.5906114578,32.0561294556,2.14393660446
50.2394638062,12.6086292267,32.0150146484,2.14964196487
50.1493377686,12.6250963211,31.9747505188,2.15527918366
50.0612373352,12.6460552216,31.9321975708,2.16253757675
49.9721412659,12.6660003662,31.8912696838,2.16945468314
49.8828048706,12.6845903397,31.8502006531,2.17653650244
49.794128418,12.70333004,31.8077850342,2.18418430813
49.7041015625,12.7219295502,31.7682723999,2.19151512811
49.6157188416,12.7423801422,31.725982666,2.19780051473
49.5257301331,12.7616615295,31.6868152618,2.20389249681
49.4347343445,12.7809209824,31.649887085,2.20856020169
49.3446998596,12.7984247208,31.6098747253,2.21298251392
49.2539787292,12.8165082932,31.5716991425,2.21652727042
49.1622238159,12.8316164017,31.5348339081,2.21811630548
49.0710601807,12.8468637466,31.4964923859,2.21616677194
48.9803199768,12.8655719757,31.4587612152,2.21407308259
48.889377594,12.8847742081,31.4217643738,2.21051194985
48.7980117798,12.9027605057,31.3851966858,2.20608333073
48.7057914734,12.922621727,31.3518943787,2.19968923197
48.6149024963,12.9464435577,31.3176288605,2.19061258641
48.5242042542,12.9762763977,31.2877159119,2.18132099791
48.4319038391,13.0009365082,31.2579956055,2.17294308517
48.3420944214,13.0320682526,31.2268028259,2.1638665223
48.2510414124,13.0588827133,31.1952228546,2.15423283984
48.1621170044,13.0934534073,31.1651496887,2.14456853293
48.0740890503,13.1317195892,31.1369953156,2.136342865
47.9887733459,13.1745138168,31.1070652008,2.12789209057
47.9009437561,13.2127752304,31.0781841278,2.12072527022
47.8152923584,13.2573957443,31.0519809723,2.11536751614
47.7281608582,13.2982006073,31.0245933533,2.10994710863
47.6428871155,13.3426952362,30.9970321655,2.10572504245
47.5583953857,13.3887758255,30.9694423676,2.10150297628
47.4732780457,13.4347229004,30.944026947,2.09743815394
47.3898200989,13.4819755554,30.9154052734,2.09479162486
47.3062286377,13.5310697556,30.8905696869,2.09316879851
47.2211494446,13.5761623383,30.863445282,2.09216314148
47.1370620728,13.6207456589,30.8325099945,2.09135852525
47.0527839661,13.6625051498,30.7984619141,2.08940840086
46.9690284729,13.7065639496,30.7659759521,2.08706081016
46.8868522644,13.7522268295,30.7316856384,2.08547484724
46.8028678894,13.7942018509,30.6969528198,2.08545656691
46.7176437378,13.8318977356,30.6605167389,2.08537913357
46.6332511902,13.8705997467,30.6231746674,2.08521331342
46.5511703491,13.9128246307,30.5843009949,2.08504749326
46.4709587097,13.9558401108,30.5425434113,2.0848816731
46.3918228149,13.9973630905,30.4975280762,2.08514523005
46.3122024536,14.0384778976,30.4529819489,2.08609319726
46.2339706421,14.0815668106,30.4078712463,2.08738214577
46.1553153992,14.1272535324,30.3661975861,2.08901958876
46.0766525269,14.1718912125,30.3232402802,2.09059052385
46.0002975464,14.2179632187,30.2778339386,2.09216145893
45.9273719788,14.268787384,30.2319374084,2.09393873917
45.8547973633,14.3223743439,30.1886310577,2.09607775266
45.7809906006,14.37707901,30.1489658356,2.0984158088
45.7086601257,14.434299469,30.11003685,2.09839711651
45.6368370056,14.4906206131,30.0690784454,2.09837842422
45.564540863,14.544342041,30.0255012512,2.09903613929
45.4926223755,14.6011323929,29.9852142334,2.09924072675
45.4198760986,14.6593914032,29.9487304688,2.09920104254
45.3503723145,14.7190237045,29.9083786011,2.0980406551
45.2809295654,14.7772750854,29.8659381866,2.09800380517
45.2127571106,14.8371715546,29.8238105774,2.09845166207
45.1450233459,14.8980045319,29.7822418213,2.09889911542
45.077129364,14.9583444595,29.7403583527,2.09906331807
45.0132217407,15.0224599838,29.6977500916,2.09840226818
44.9483604431,15.0883245468,29.6593284607,2.09834584791
44.8817634583,15.1538848877,29.6234855652,2.0990111586
44.8182220459,15.2217473984,29.5865039825,2.09799714226
44.755607605,15.2892522812,29.5472679138,2.0971479029
44.6908454895,15.3538694382,29.5067501068,2.09869853659
44.6290893555,15.4218549728,29.4670963287,2.10259753184
44.5700340271,15.4932146072,29.4290161133,2.10649652709
44.5120811462,15.5665025711,29.392911911,2.11066890114
44.4539718628,15.6400575638,29.3579235077,2.11674764279
44.395565033,15.7121009827,29.3204135895,2.12307599596
44.3379173279,15.783367157,29.2802047729,2.12943588163
44.282409668,15.8555135727,29.2386035919,2.13738210682
44.2287902832,15.9302797318,29.1992912292,2.14595044105
44.1751823425,16.0053195953,29.1604976654,2.15296813955
44.1203269958,16.0772209167,29.1176338196,2.16117717973
44.0642204285,16.1513805389,29.0807914734,2.16820435461
44.0108528137,16.2279262543,29.0446300507,2.17507318992
43.9575881958,16.3041305542,29.0077610016,2.18109012508
43.9059791565,16.3831157684,28.9743843079,2.18527711144
43.8549346924,16.463722229,28.9441394806,2.18924069234
43.80286026,16.544462204,28.9162521362,2.19219413854
43.7544288635,16.6266689301,28.8860969543,2.19687716993
43.7075653076,16.7099380493,28.8562355042,2.20156020132
43.6596374512,16.7935333252,28.8292770386,2.20560341742
43.6106338501,16.8763427734,28.801815033,2.21056962789
43.5629386902,16.9598827362,28.7743377686,2.21653525921
43.5167961121,17.0447044373,28.7480869293,2.22315508295
43.4707832336,17.1300964355,28.7232818604,2.22965508306
43.4252357483,17.2157611847,28.698600769,2.23606629516
43.3819618225,17.3017730713,28.6714782715,2.24247750726
43.3411903381,17.3881416321,28.641664505,2.24970078699
43.2969245911,17.4746055603,28.6177062988,2.25528973533
43.2540626526,17.561384201,28.592250824,2.26081539315
43.2172241211,17.6499938965,28.5638484955,2.26619005423
43.1803474426,17.7390632629,28.537115097,2.2702341973
43.143825531,17.828207016,28.5101146698,2.27247658734
43.1073036194,17.9171848297,28.4825630188,2.27371439556
43.0731277466,18.0071048737,28.4550647736,2.27379665255
43.0350875854,18.0951194763,28.4264202118,2.27333713436
43.0001907349,18.1837902069,28.3959922791,2.27245546962
42.9653015137,18.2720775604,28.3643951416,2.27057532689
42.9288902283,18.3609428406,28.3361816406,2.26988707237
42.8949394226,18.449716568,28.304983139,2.26776498648
42.8603019714,18.5390510559,28.2761497498,2.26396840075
42.8220863342,18.6270580292,28.2477531433,2.26167100102
42.7897377014,18.7171478271,28.2187023163,2.25650489657
42.7544212341,18.8062038422,28.1897926331,2.25375363543
42.7210273743,18.8963603973,28.1621417999,2.25112970411
42.6914329529,18.9877128601,28.1340675354,2.24830155244
42.6582717896,19.0784358978,28.1079616547,2.24712517019
42.6252212524,19.1693744659,28.0824451447,2.24598197814
42.5941886902,19.2608585358,28.0563659668,2.24493124297
42.5657958984,19.3531284332,28.0300006866,2.24624932939
42.5403327942,19.4462070465,28.0035820007,2.24765892262
42.5119056702,19.5395889282,27.9817428589,2.24898121746
42.4820365906,19.6331214905,27.9619827271,2.2503035123
42.4539909363,19.7267398834,27.9404621124,2.25032035586
42.4207344055,19.8190555573,27.9208831787,2.2488447794
42.3864212036,19.91157341,27.9042644501,2.24779280244
42.351234436,20.0043487549,27.8914737701,2.24510678708
42.3165435791,20.0969753265,27.8760623932,2.24113554437
42.2792778015,20.1890697479,27.8636951447,2.23716391911
42.2425193787,20.2819042206,27.8571414948,2.233626331
42.213218689,20.3773365021,27.8511047363,2.22927836374
42.1850967407,20.4732189178,27.8452148438,2.22538966173
42.1508598328,20.5673046112,27.8421611786,2.22513514339
42.1179275513,20.661775589,27.8402366638,2.22488062505
42.0912246704,20.7581520081,27.8385639191,2.22323405925
42.0664138794,20.8550415039,27.8419342041,2.22239036829
42.0440444946,20.9522800446,27.849489212,2.22308486249
42.0189552307,21.0485935211,27.859828949,2.22480293193
41.9957618713,21.1454715729,27.8683795929,2.22546265598
41.9742240906,21.2418575287,27.8847827911,2.22641326463
41.955039978,21.3386306763,27.9021930695,2.22736387328
41.9341583252,21.4348812103,27.919801712,2.22866395733
41.9160766602,21.5318069458,27.9367084503,2.22999705895
41.8974647522,21.6284751892,27.9545707703,2.23248975265
41.8782691956,21.7246990204,27.9741783142,2.23540752222
41.861541748,21.8213710785,27.9938697815,2.23836609083
41.8466873169,21.9187908173,28.0114860535,2.24131717911
41.8320159912,22.0160312653,28.0299530029,2.24426528452
41.8161849976,22.1120910645,28.0529289246,2.24715842983
41.8033828735,22.2096347809,28.0714321136,2.24977160979
41.7888679504,22.3059463501,28.0942287445,2.25209375815
41.7780532837,22.4023704529,28.1187896729,2.25406368889
41.7716789246,22.4996509552,28.1414852142,2.25628530916
41.7620048523,22.5966358185,28.1641178131,2.26029138836
41.750793457,22.693151474,28.1881809235,2.26461872198
41.7462234497,22.7899627686,28.2129859924,2.26891136405
41.7400550842,22.8861217499,28.2400608063,2.27342726298
41.73072052,22.9816226959,28.2684707642,2.27858319864
41.7234687805,23.0770454407,28.2976398468,2.28339936294
41.7152366638,23.1726512909,28.3259773254,2.28833503283
41.707069397,23.2676677704,28.3561935425,2.29330837212
41.699546814,23.3644580841,28.3798751831,2.29675713248
41.6840438843,23.4591369629,28.4096260071,2.3000911178
41.6670379639,23.5518112183,28.4442634583,2.30411440379
41.650554657,23.6442394257,28.4786167145,2.30845629495
41.6332817078,23.7385158539,28.5071220398,2.31250087491
41.6152954102,23.8313579559,28.5396327972,2.31643992058
41.5962142944,23.9228248596,28.5757255554,2.32037896624
41.5766334534,24.0147075653,28.610206604,2.32379895813
41.5560836792,24.1054019928,28.6471824646,2.32685406549
41.5341300964,24.1965656281,28.6821880341,2.32995610279
41.513092041,24.2869186401,28.7195739746,2.33324233721
41.4922981262,24.3764266968,28.7592182159,2.33646828932
41.4705047607,24.4665279388,28.7969875336,2.33876895944
41.4529647827,24.5566959381,28.8365421295,2.34119526316
41.4359703064,24.6470527649,28.8759765625,2.34382139124
41.4166870117,24.7373008728,28.9147014618,2.34617634828
41.399433136,24.8265743256,28.9564857483,2.3478937612
41.3817024231,24.9155330658,28.9986686707,2.34651432334
41.3613128662,25.002790451,29.0431098938,2.34326459998
41.3411865234,25.087474823,29.0924377441,2.33735118167
41.3227005005,25.170343399,29.1454315186,2.32878886109
41.3066825867,25.2546768188,29.1968307495,2.32219632021
41.2866020203,25.3377094269,29.2490158081,2.31366277886
41.2662200928,25.4174289703,29.3059329987,2.30583809446
41.2529144287,25.500213623,29.3605670929,2.30001398112
41.2366943359,25.583612442,29.4134311676,2.29487977598
41.2186698914,25.6648044586,29.4689712524,2.29206248291
41.2011222839,25.7439346313,29.5277462006,2.2893344804
41.1844024658,25.8244762421,29.5848274231,2.28854647934
41.1681289673,25.9063243866,29.6401538849,2.28855876556
41.1514816284,25.9873008728,29.6964893341,2.28857105178
41.1336708069,26.0653495789,29.7564334869,2.28969039533
41.1126365662,26.1393070221,29.8204040527,2.29081901562
41.0904960632,26.2123470306,29.8852043152,2.29435744689
41.0713043213,26.2882575989,29.9476032257,2.30067773785
41.0555076599,26.3650627136,30.0098571777,2.30699802882
41.0432319641,26.4404811859,30.0744724274,2.31376429013
41.0290107727,26.5117511749,30.1431903839,2.31939159489
41.0107345581,26.578338623,30.2158660889,2.32456613589
40.9916343689,26.6411857605,30.2918586731,2.32974067689
40.9749565125,26.7012443542,30.3705196381,2.33491521789
40.9637794495,26.7595443726,30.4511299133,2.3402751667
40.9522171021,26.8197822571,30.5303287506,2.34927898534
40.9368476868,26.8803787231,30.6086940765,2.35828280398
40.9189834595,26.9368076324,30.689283371,2.36728662261
40.9002418518,26.9856777191,30.774477005,2.37496284008
40.8839225769,27.0297641754,30.8629665375,2.38249133502
40.8732032776,27.073469162,30.9523849487,2.39034973564
40.8648872375,27.116973877,31.0421066284,2.398332037
40.8529205322,27.1582965851,31.1324481964,2.40889261129
40.8387908936,27.1971912384,31.2236480713,2.42075802093
40.8289108276,27.2345638275,31.3158912659,2.4325537493
40.8217010498,27.2704353333,31.4089870453,2.44405968246
40.8095588684,27.3042316437,31.5024528503,2.4560964395
40.7979660034,27.3369007111,31.5963687897,2.46813319654
40.7917098999,27.3695812225,31.6907100677,2.48085878528
40.7871856689,27.4040584564,31.7845211029,2.49364825221
40.7872009277,27.4349040985,31.8796863556,2.50145922291
40.7902297974,27.4638271332,31.9755001068,2.50930689245
40.7952079773,27.4912490845,32.0714988708,2.51787348362
40.7968635559,27.5141391754,32.1690483093,2.52644007478
40.8011474609,27.5368518829,32.2664985657,2.53421381965
40.8099975586,27.5597877502,32.3634872437,2.54150984919
40.8222236633,27.5808410645,32.4605255127,2.54906161476
40.835231781,27.599861145,32.5579147339,2.55664721804
40.8460426331,27.617389679,32.6558609009,2.56627806049
40.8549690247,27.6329917908,32.7543258667,2.57901046566
40.8667297363,27.6453742981,32.8528900146,2.59151228091
40.884563446,27.6590557098,32.9504241943,2.60353505241
40.9031715393,27.6731491089,33.0477638245,2.61555782391
40.9167404175,27.6845607758,33.1461830139,2.63004188608
40.9301300049,27.6940574646,33.2451477051,2.64542693841
40.9479484558,27.7042922974,33.3433151245,2.66075584705
40.9719009399,27.7176914215,33.4394874573,2.67608475569
41.003036499,27.7349720001,33.5329704285,2.6833277798
41.0395355225,27.7488880157,33.6252670288,2.68459678754
41.0830230713,27.7596912384,33.7147445679,2.68586579528
41.133808136,27.7698440552,33.8003501892,2.68173457863
41.1832466125,27.7802009583,33.8867225647,2.67784989856
41.2349014282,27.7881736755,33.9720458984,2.67111222098
41.2909088135,27.7947616577,34.0546951294,2.66289476486
41.3553276062,27.8010215759,34.1308364868,2.64858689732
41.4257469177,27.8052368164,34.2018013,2.62984857551
41.4957389832,27.8099555969,34.2730903625,2.60864412791
41.5680427551,27.8112716675,34.3423538208,2.5873535349
41.6423149109,27.8151893616,34.4092750549,2.56789929364
41.7135047913,27.818441391,34.4794845581,2.54741062548
41.7873649597,27.8233623505,34.5468177795,2.52759147851
41.8617134094,27.8306407928,34.6133499146,2.50834405203
41.9381523132,27.8338298798,34.6778411865,2.491195955
42.0134506226,27.8358974457,34.7437324524,2.47412470071
42.087562561,27.8451557159,34.8102836609,2.45869838016
42.161567688,27.8589115143,34.8761520386,2.44249207206
42.2326393127,27.8755512238,34.944606781,2.42514326595
42.3080635071,27.8919715881,35.0083198547,2.40755848682
42.3807220459,27.9159069061,35.0727157593,2.38646915448
42.4520835876,27.9454021454,35.1363143921,2.36447922628
42.5243759155,27.9767303467,35.1980209351,2.34408277716
42.5981750488,28.011882782,35.2557220459,2.32252734911
42.6734313965,28.0503063202,35.3093032837,2.29968324667
42.7496414185,28.0845813751,35.3642196655,2.27872044184
42.8186912537,28.131603241,35.4196777344,2.25601959157
42.88804245,28.1815299988,35.4716682434,2.23197479759
42.9591140747,28.2309017181,35.5218162537,2.209877507
43.0327415466,28.2754459381,35.5730209351,2.19014152134
43.1073760986,28.3213253021,35.6213684082,2.17313394773
43.18334198,28.3699417114,35.6647605896,2.15535825474
43.2525291443,28.4270629883,35.7089080811,2.13747463076
43.3277130127,28.4751873016,35.7542381287,2.12449041696
43.4032363892,28.5260772705,35.7956390381,2.1114249158
43.4712867737,28.5865783691,35.8372421265,2.09751672293
43.54063797,28.6484050751,35.8742523193,2.08418012672
43.614654541,28.7049465179,35.910823822,2.07582408099
43.6896018982,28.7601795197,35.9477005005,2.06841443254
43.7683181763,28.8123092651,35.9811897278,2.06726076048
43.8477363586,28.8648471832,36.0122756958,2.06610708841
43.921295166,28.9257774353,36.0416374207,2.064602766
43.9947738647,28.9883403778,36.0684814453,2.06357444909
44.0646476746,29.053976059,36.0967979431,2.06252879871
44.1293067932,29.1272029877,36.1183776855,2.05886077807
44.1924362183,29.2032470703,36.1350250244,2.05476937957
44.2544174194,29.2809429169,36.1466674805,2.04992145973
44.3178749084,29.358001709,36.1534996033,2.04512276746
44.3882713318,29.4288043976,36.1600379944,2.04508950209
44.4554100037,29.5028190613,36.1641845703,2.04382284724
44.5195083618,29.5796222687,36.159778595,2.03997134863
44.5782432556,29.6597919464,36.1513023376,2.03093478945
44.6279067993,29.7461090088,36.1424064636,2.02090825919
44.6731491089,29.8352622986,36.1319580078,2.01088172893
44.7187652588,29.9238376617,36.1187591553,2.00085519868
44.7688903809,30.0090198517,36.1025352478,2.00310001926
44.824760437,30.0906276703,36.0871200562,2.00568953308
44.8844947815,30.169342041,36.0720977783,2.00976052083
44.9365959167,30.246881485,36.0364265442,2.00289240337
44.9825553894,30.3253631592,35.9933166504,1.99542859336
45.0169944763,30.4088821411,35.9501609802,1.98691896048
45.0517997742,30.4904136658,35.9036254883,1.97887901947
45.0891456604,30.5681266785,35.8527641296,1.97146785031
45.1251792908,30.6442241669,35.7988052368,1.96573138578
45.1502990723,30.7251529694,35.7456130981,1.95226190794
45.1716499329,30.8065624237,35.6910362244,1.94088650877
45.1931648254,30.8848552704,35.6325569153,1.93015980863
45.215423584,30.9581794739,35.5683746338,1.92154522409
45.2396965027,31.0282344818,35.5010795593,1.91443989349
45.2670822144,31.099357605,35.4362373352,1.90792012351
45.2888717651,31.1707687378,35.3696060181,1.90160774353
45.3086204529,31.239233017,35.2992362976,1.89647673128
45.3323822021,31.3031997681,35.2260704041,1.8968008407
45.3592338562,31.3636798859,35.1508827209,1.89712495013
45.3872489929,31.4220485687,35.0744285583,1.89744905955
45.4057006836,31.4825706482,34.9971961975,1.89147562923
45.4106788635,31.5462970734,34.9196014404,1.88527697973
45.4266738892,31.602766037,34.8385887146,1.88253080997
45.4465827942,31.6544933319,34.7551841736,1.88044095593
45.4620285034,31.7023963928,34.6689071655,1.8784511106
45.4748420715,31.7536373138,34.5839385986,1.8742574284
45.4852790833,31.8014335632,34.4965744019,1.87145159438
45.501663208,31.8477191925,34.4094390869,1.86917366368
45.5197372437,31.8878974915,34.3194885254,1.86967832735
45.5324440002,31.9291305542,34.2292633057,1.86994005436
45.5371246338,31.9753284454,34.1406059265,1.86882089817
45.5369949341,32.0167236328,34.0495491028,1.86656960365
45.5356864929,32.0546760559,33.9568557739,1.86513808132
45.5323104858,32.0901260376,33.8633613586,1.86592925621
45.5248756409,32.1266174316,33.7705154419,1.86378302887
45.5173454285,32.1626853943,33.677482605,1.86238932608
45.5089302063,32.195980072,33.5835189819,1.86325484919
45.5002441406,32.233291626,33.4910049438,1.86180526415
45.4886932373,32.2656326294,33.396938324,1.86039750602
45.4713172913,32.2934913635,33.3023452759,1.86027648156
45.4516105652,32.3247032166,33.2093963623,1.86068127241
45.433807373,32.3567848206,33.1163291931,1.85914155383
