X Y Z MaximumInscribedSphereRadius EdgeArray0 EdgeArray1 EdgePCoordArray
-21.69782829284668 -10.97951889038086 -23.666051864624023 1.1652370370791174 2140.0 2140.0 0.0
-21.697912216186523 -10.98061466217041 -23.66554069519043 1.1652478933488515 3354.0 3354.0 0.0
-21.692188262939453 -11.08216381072998 -23.647911071777344 1.1673739334376654 2821.0 3636.0 0.18000000000000013
-21.65386962890625 -11.54435920715332 -23.57099723815918 1.1764292548041888 3636.0 3636.0 0.0
-21.653892517089844 -11.5465087890625 -23.571090698242188 1.1765233206238785 2271.0 1972.0 0.060000000000000026
-21.638750076293945 -11.708827018737793 -23.5418701171875 1.1840247399715653 1972.0 2951.0 0.2880000000000002
-21.603490829467773 -12.107176780700684 -23.468883514404297 1.2025475915946682 2951.0 2951.0 0.0
-21.603473663330078 -12.108062744140625 -23.468915939331055 1.202599967892887 3629.0 3628.0 0.9560000000000007
-21.599754333496094 -12.139941215515137 -23.46327781677246 1.2043122894246243 3629.0 3624.0 0.05600000000000002
-21.55237579345703 -12.656309127807617 -23.363157272338867 1.2327615278997155 3625.0 3625.0 0.0
-21.551807403564453 -12.65882682800293 -23.362089157104492 1.2329084174579805 3615.0 3615.0 0.0
-21.50241470336914 -13.193305015563965 -23.2562255859375 1.2622900666116441 3613.0 3613.0 0.0
-21.50172233581543 -13.198533058166504 -23.253887176513672 1.2625928645687827 3611.0 3611.0 0.0
-21.452159881591797 -13.738875389099121 -23.14882469177246 1.2870844559043015 2181.0 2181.0 0.0
-21.4515438079834 -13.741543769836426 -23.147724151611328 1.2871997168723086 2125.0 2125.0 0.0
-21.408748626708984 -14.223543167114258 -23.062335968017578 1.2860953619878577 3497.0 3497.0 0.0
-21.408740997314453 -14.223579406738281 -23.06232261657715 1.2860941465406703 2597.0 3497.0 0.9920000000000008
-21.40772819519043 -14.228052139282227 -23.060571670532227 1.2859434310894438 2597.0 2597.0 0.0
-21.367998123168945 -14.689445495605469 -22.994869232177734 1.2418287411738878 2411.0 2411.0 0.0
-21.365230560302734 -14.713833808898926 -22.98524284362793 1.2385218694890487 3595.0 3594.0 0.9280000000000007
-21.33010482788086 -15.323015213012695 -22.926353454589844 1.1496255678788063 1095.0 1095.0 0.0
-21.32619857788086 -15.345087051391602 -22.91883087158203 1.146650192093704 3299.0 3299.0 0.0
-21.31203269958496 -16.07284164428711 -22.88483238220215 1.0777739650125115 3593.0 3593.0 0.0
-21.311262130737305 -16.076374053955078 -22.884002685546875 1.0777059933449415 2113.0 2116.0 0.6960000000000005
-21.31114387512207 -16.09417152404785 -22.884374618530273 1.0777423290535293 2113.0 3580.0 0.024
-21.32878303527832 -16.80154037475586 -22.884267807006836 1.0776413444606634 3580.0 3580.0 0.0
-21.33086585998535 -16.81293487548828 -22.88766098022461 1.0780678675528546 2107.0 1501.0 0.25200000000000017
-21.343597412109375 -17.016414642333984 -22.895811080932617 1.0813809068077207 1501.0 3572.0 0.3880000000000003
-21.364397048950195 -17.336267471313477 -22.908096313476562 1.0866023711893382 3572.0 3572.0 0.0
-21.364477157592773 -17.33663558959961 -22.908220291137695 1.0865853606625633 2100.0 2110.0 0.008
-21.41668128967285 -17.86631965637207 -22.946134567260742 1.0538170035939398 3570.0 3570.0 0.0
-21.416072845458984 -17.873048782348633 -22.945178985595703 1.0533706438307475 1921.0 1921.0 0.0
-21.421096801757812 -17.914695739746094 -22.949729919433594 1.0505223721363055 2778.0 840.0 0.9360000000000007
-21.501394271850586 -18.517942428588867 -23.010665893554688 1.0086523699923227 2778.0 2778.0 0.0
-21.50251579284668 -18.521442413330078 -23.012109756469727 1.0084573159411994 3568.0 3568.0 0.0
-21.602914810180664 -19.156728744506836 -23.090476989746094 1.0031051138031508 3563.0 3563.0 0.0
-21.604841232299805 -19.163270950317383 -23.093332290649414 1.0032974059849953 2065.0 3549.0 0.6240000000000004
-21.705101013183594 -19.73696517944336 -23.16953468322754 1.0251397910600533 3550.0 3550.0 0.0
-21.70671844482422 -19.74138832092285 -23.171316146850586 1.0253978403094148 2777.0 2777.0 0.0
-21.79814910888672 -20.245220184326172 -23.238210678100586 1.0379664958658081 3492.0 3492.0 0.0
-21.799514770507812 -20.248600006103516 -23.23939323425293 1.0379957764713545 3212.0 2076.0 0.2880000000000002
-21.802547454833984 -20.26222801208496 -23.240842819213867 1.0380300587993836 2076.0 2090.0 0.024
-21.897830963134766 -20.79052734375 -23.30806541442871 1.041004420763706 1414.0 1414.0 0.0
-21.8978328704834 -20.790531158447266 -23.308067321777344 1.041004483563496 3493.0 1414.0 0.9960000000000008
-21.898086547851562 -20.791278839111328 -23.308359146118164 1.04102012071118 3493.0 3493.0 0.0
-21.99654769897461 -21.365633010864258 -23.3768367767334 1.0563595678619815 3531.0 3531.0 0.0
-21.99696922302246 -21.36979866027832 -23.376262664794922 1.056564032928853 2093.0 2092.0 0.8080000000000006
-22.07167625427246 -21.902307510375977 -23.444255828857422 1.0803833958719558 2223.0 2223.0 0.0
-22.074878692626953 -21.92049789428711 -23.442373275756836 1.0818339668237458 3224.0 3224.0 0.0
-22.097652435302734 -22.456926345825195 -23.541536331176758 1.0994790243831312 2982.0 2982.0 0.0
-22.101776123046875 -22.49165153503418 -23.542097091674805 1.1035088828324824 2974.0 2973.0 0.3840000000000003
-22.05106544494629 -23.018329620361328 -23.697643280029297 1.1255429817565545 2981.0 2981.0 0.0
-22.010894775390625 -23.115577697753906 -23.752059936523438 1.1266011102375064 2965.0 2965.0 0.0
-21.901182174682617 -23.546464920043945 -23.923561096191406 1.173665955938538 2969.0 2969.0 0.0
-21.89063262939453 -23.572917938232422 -23.94055938720703 1.1774321133838446 808.0 808.0 0.0
-21.77195167541504 -24.03438377380371 -24.10268783569336 1.2277880664141692 3194.0 3194.0 0.0
-21.767711639404297 -24.079547882080078 -24.10709571838379 1.231721610886711 3195.0 3190.0 0.32800000000000024
-21.757936477661133 -24.17098617553711 -24.115243911743164 1.2396151810361025 3190.0 3190.0 0.0
-21.706106185913086 -24.524038314819336 -24.183687210083008 1.3032541633384365 2683.0 1085.0 0.6360000000000005
