X,Y,Z,MaximumInscribedSphereRadius
29.4851570129,5.62946224213,16.7662010193,1.38172900093
29.4924144745,5.60894107819,16.6682014465,1.38033055087
29.4973583221,5.5942568779,16.5688476562,1.38596994757
29.5022354126,5.58274269104,16.4690055847,1.3927642823
29.5093097687,5.56780290604,16.3702659607,1.39955861704
29.5207519531,5.54310750961,16.2741565704,1.4061733183
29.5368785858,5.51339387894,16.1797962189,1.41231685605
29.5508804321,5.49031019211,16.0829315186,1.42258342874
29.5564346313,5.4671959877,15.9846973419,1.4346618583
29.5692653656,5.43248748779,15.8922042847,1.44629969028
29.5769920349,5.39889955521,15.7980327606,1.45272848401
29.5793857574,5.36513519287,15.7039070129,1.46129869629
29.5704536438,5.3245882988,15.6127843857,1.46231698011
29.562702179,5.28745079041,15.5200033188,1.46225483794
29.550535202,5.24443674088,15.4302768707,1.46098166529
29.530210495,5.20182943344,15.3418922424,1.45869295298
29.503736496,5.16616916656,15.2519798279,1.45452029514
29.4752464294,5.12537288666,15.1648807526,1.45268450295
29.4430370331,5.0807094574,15.0810098648,1.45084871076
29.4062194824,5.03599405289,14.9991884232,1.451453769
29.3746242523,4.99444627762,14.9136810303,1.4514330632
29.3462638855,4.95206260681,14.8272752762,1.45288276044
29.3165836334,4.90490484238,14.7439060211,1.46147740123
29.286026001,4.85363388062,14.663274765,1.47007204202
29.2554244995,4.79986524582,14.5843648911,1.48002028592
29.2249240875,4.7460808754,14.5054454803,1.48891611852
29.2055149078,4.68686580658,14.4270744324,1.4975385102
29.191192627,4.62304162979,14.3510103226,1.50690714941
29.1735477448,4.55497837067,14.2794504166,1.51694130778
29.1554012299,4.48133325577,14.2139530182,1.52588760152
29.1273288727,4.41653633118,14.1427106857,1.52639537745
29.0966587067,4.3539276123,14.0707807541,1.52849739196
29.0678787231,4.28602027893,14.002825737,1.53305129442
29.0376472473,4.22233533859,13.9314193726,1.53759271189
29.0038013458,4.16122865677,13.8593845367,1.54213412936
28.9645233154,4.09880495071,13.791519165,1.54589092802
28.9193077087,4.03650617599,13.7272644043,1.54707916304
28.8701114655,3.98369002342,13.657793045,1.54476890116
28.8178119659,3.93343901634,13.5887002945,1.54398226063
28.7633743286,3.87833213806,13.5255126953,1.54723989698
28.7086868286,3.82028794289,13.4646081924,1.55049753332
28.6556663513,3.76200318336,13.4016580582,1.55413247921
28.6027965546,3.70560240746,13.3367300034,1.55857911487
28.5430145264,3.65228676796,13.2769966125,1.56302575054
28.4719619751,3.60157179832,13.2280368805,1.56029330293
28.3994274139,3.54908108711,13.183016777,1.55780225568
28.3265323639,3.5043926239,13.1312665939,1.5546742841
28.2561283112,3.46499538422,13.0709810257,1.55158911774
28.1809711456,3.4228477478,13.0199785233,1.54840324677
28.1037731171,3.37685966492,12.9749259949,1.55112752126
28.0278606415,3.32999181747,12.9290628433,1.55387522097
27.9537525177,3.29457616806,12.8717727661,1.55629234698
27.8772621155,3.26022195816,12.816950798,1.55903619682
27.7949562073,3.23013734818,12.7682704926,1.55963739769
27.7133216858,3.20266866684,12.716881752,1.56015949593
27.636806488,3.17896771431,12.6566972733,1.56002864883
27.5598545074,3.15821814537,12.5958433151,1.56305224118
27.4830112457,3.13654088974,12.5352907181,1.56881188252
27.4004020691,3.11594462395,12.4818086624,1.57636538981
27.3293895721,3.09629154205,12.4139862061,1.58027869678
27.2556877136,3.08042168617,12.3479156494,1.58601945443
27.1816959381,3.06225013733,12.2827558517,1.59438896694
27.1092071533,3.04913854599,12.2147760391,1.60436212688
27.0324478149,3.03414320946,12.1521587372,1.61536348882
26.9572639465,3.01997089386,12.0875587463,1.62510572831
26.8815994263,3.01981878281,12.0219373703,1.62862788097
26.8128700256,3.01924157143,11.948964119,1.62834395439
26.7439594269,3.02274012566,11.8762397766,1.62930339576
26.6736488342,3.02331542969,11.8048744202,1.63104101882
26.6068172455,3.02604413033,11.7303094864,1.63211140659
26.5426826477,3.03501772881,11.6535396576,1.63323690063
26.4780044556,3.04806900024,11.578042984,1.63573787796
26.4137268066,3.06842374802,11.5038795471,1.63797117357
26.3554992676,3.08850550652,11.4248781204,1.63540054554
26.2985134125,3.10896468163,11.3449678421,1.63304702236
26.2425231934,3.13558125496,11.2662220001,1.63177126784
26.1888179779,3.16863751411,11.18820858,1.63054372224
26.1357479095,3.20642375946,11.1120109558,1.63094269897
26.084066391,3.24667239189,11.0361375809,1.63158215592
26.0345249176,3.28774690628,10.9592571259,1.6277105977
25.9830093384,3.33260607719,10.8860254288,1.62492788953
25.9300861359,3.38115525246,10.8160028458,1.62276720518
25.8798217773,3.43073225021,10.744802475,1.6210237165
25.8336925507,3.48115801811,10.67146492,1.62028454455
25.7892150879,3.53589940071,10.6001930237,1.6193703581
25.7489318848,3.59231615067,10.5278549194,1.6181189482
25.7159442902,3.64853787422,10.4516811371,1.6156015739
25.6886253357,3.71020531654,10.3775310516,1.61224475187
25.6644096375,3.77748036385,10.3072652817,1.60458593852
25.6415195465,3.84891319275,10.2407026291,1.59616095928
25.6237545013,3.92420101166,10.1767845154,1.59081380782
25.6088542938,4.00028657913,10.1130609512,1.58736833784
25.590045929,4.07210636139,10.0460958481,1.58757424777
25.566701889,4.13920402527,9.97535133362,1.59777806406
25.5490188599,4.20918607712,9.90543651581,1.60253303583
25.5406265259,4.28470516205,9.83882141113,1.60487199515
25.5404529572,4.36487340927,9.77634048462,1.60721095446
25.5473613739,4.44875383377,9.71880054474,1.60954991377
25.5602169037,4.53541088104,9.66701316833,1.61188887308
25.577878952,4.62390708923,9.62178611755,1.61412952109
25.5934734344,4.71045970917,9.57430553436,1.62936081752
25.6021099091,4.7925658226,9.5164604187,1.64745940428
25.6080932617,4.87245893478,9.45396709442,1.66555799103
25.6157684326,4.95239400864,9.39260482788,1.68365657779
25.6294822693,5.03462648392,9.33815574646,1.70175516455
25.6532096863,5.12118673325,9.2958688736,1.71471617112
25.6856212616,5.21086120605,9.2633266449,1.72438363935
25.7220745087,5.30025482178,9.23310565948,1.72930387817
25.7620048523,5.38748788834,9.20230102539,1.73344041251
25.8064231873,5.47127914429,9.16977310181,1.73757694685
25.8563518524,5.55034685135,9.1343870163,1.74171348118
25.9095573425,5.62663221359,9.09727668762,1.74494584897
25.9688720703,5.70440673828,9.0748052597,1.7415414828
26.03175354,5.78004264832,9.05473136902,1.74126203208
26.0944271088,5.85392618179,9.02941989899,1.74166334099
26.1594944,5.92560482025,9.00332736969,1.74233901431
26.2318477631,5.99285745621,8.98704338074,1.73791617571
26.3041877747,6.06171941757,8.97773933411,1.73149349456
26.3788394928,6.12806892395,8.96871376038,1.72292570156
26.4583778381,6.18903064728,8.96402740479,1.71392499539
26.538187027,6.24964141846,8.96544742584,1.70448058463
26.617099762,6.31148338318,8.96837425232,1.69523046778
26.6992149353,6.36800956726,8.97758293152,1.68446195755
26.7823829651,6.42261457443,8.9890794754,1.67195478297
26.867067337,6.47491407394,9.00091934204,1.65724391667
26.9553184509,6.51931381226,9.01859664917,1.64062296965
27.0414924622,6.56107759476,9.04813098907,1.62049105712
27.1272315979,6.60222482681,9.07966804504,1.60386890168
27.209695816,6.64949226379,9.1113243103,1.59069099215
27.289768219,6.69784593582,9.14745521545,1.57839685852
27.3722419739,6.7448091507,9.17959880829,1.57098210079
27.45662117,6.79000329971,9.20923233032,1.56656520041
27.5412006378,6.83501195908,9.2389831543,1.563699667
27.6243839264,6.88118743896,9.27109527588,1.56880507786
27.7047710419,6.92908287048,9.30722141266,1.57391048872
27.7810783386,6.9790596962,9.34884929657,1.57594932219
27.8581695557,7.02626228333,9.3919801712,1.57128093448
27.9388256073,7.06558609009,9.43658638,1.56632151619
28.0191707611,7.10585260391,9.48111820221,1.56216682354
28.0986824036,7.14933633804,9.5238161087,1.55639266912
28.1758975983,7.18821716309,9.57485389709,1.55025514744
28.2505187988,7.22859382629,9.62831783295,1.54527105217
28.3293533325,7.2630405426,9.67946243286,1.54030688158
28.4068374634,7.29634141922,9.73358058929,1.53505889959
28.4816646576,7.32751274109,9.79246520996,1.53186499594
28.5590324402,7.3575129509,9.84896850586,1.52800174075
28.6347904205,7.38623523712,9.91013145447,1.52300189309
28.7115936279,7.41920948029,9.96544742584,1.51800204542
28.7928066254,7.46376800537,10.0016708374,1.49835859671
28.8687572479,7.5245423317,10.0259056091,1.45738058933
28.9468021393,7.58630180359,10.0458669662,1.42161649368
29.0273723602,7.64185619354,10.0706481934,1.38585239802
29.1040077209,7.68674373627,10.115278244,1.35288017413
29.1818447113,7.7482252121,10.1227149963,1.30460144929
29.2615375519,7.812022686,10.1278152466,1.2572770347
29.333902359,7.87741470337,10.1507616043,1.2187500607
29.4083442688,7.94114351273,10.1717815399,1.18062226714
29.482257843,8.00587368011,10.1897792816,1.13969198225
29.5505237579,8.07863330841,10.2031173706,1.0977303855
29.6265449524,8.14218997955,10.2167892456,1.06122360333
29.7089576721,8.19783496857,10.2319507599,1.02839581571
29.784942627,8.2611989975,10.2463922501,0.995578646391
29.8519439697,8.33373641968,10.2399129868,0.956129447027
29.9192371368,8.40764141083,10.2198829651,0.916680247664
29.9925613403,8.47949314117,10.2063446045,0.874153199574
30.0637321472,8.54886722565,10.1881790161,0.831268390717
30.1204147339,8.61607551575,10.1443195343,0.787077147896
30.1664733887,8.67520046234,10.0776138306,0.740033599391
30.2160453796,8.72983074188,10.0103874207,0.699820699423
30.2743968964,8.78310489655,9.94923305511,0.66117362979
30.3247852325,8.84396362305,9.88777542114,0.626449440782
30.371591568,8.9023475647,9.82150554657,0.598153910274
30.4110927582,8.93955802917,9.7375087738,0.573347440474
30.4522781372,8.98389530182,9.65769004822,0.551159359511
30.486448288,9.03357601166,9.57774162292,0.532320646904
30.5295829773,9.07723426819,9.49840068817,0.512834601158
30.5601425171,9.13464927673,9.42156124115,0.497859771091
30.5690593719,9.19921302795,9.34425067902,0.483064175591
30.5773544312,9.26098442078,9.26581859589,0.468642867086
30.5789642334,9.31364154816,9.18076133728,0.457720621385
30.5731315613,9.36594104767,9.09564876556,0.450652634234
30.5583705902,9.41888237,9.01189231873,0.442114948661
30.5514259338,9.46053600311,8.92140865326,0.437118717889
30.5210380554,9.50169086456,8.83472156525,0.435388734125
30.5017757416,9.5486907959,8.74873733521,0.437549069269
30.4759349823,9.57986927032,8.65730953217,0.44204237836
30.4390830994,9.61080169678,8.56865596771,0.44653568745
30.3993835449,9.64563846588,8.48255348206,0.44701102289
30.3605976105,9.65547466278,8.39175224304,0.447311528433
30.3223133087,9.654255867,8.29838466644,0.44772655972
30.2844944,9.67320632935,8.20815753937,0.447714253442
30.2346324921,9.67101955414,8.10142612457,0.440838706556
30.1996917725,9.67785549164,8.02681255341,0.438188327842
27.9851531982,2.70091223717,19.8145046234,1.45277120385
28.0115356445,2.79604792595,19.831161499,1.43435218992
28.0424022675,2.89054512978,19.844877243,1.41895602435
28.0762805939,2.98435378075,19.854095459,1.40962971714
28.1156616211,3.0765504837,19.8593730927,1.40122987226
28.1535568237,3.16864728928,19.8705673218,1.39533198579
28.1869888306,3.26335000992,19.8730792999,1.3949640771
28.2205905914,3.35806918144,19.8727874756,1.39482243839
28.2577209473,3.45121049881,19.8714485168,1.39468079967
28.3017349243,3.54117178917,19.8707332611,1.39511393788
28.3505001068,3.62853050232,19.865278244,1.3984016218
28.3943824768,3.71818065643,19.8549556732,1.40250043852
28.4388694763,3.80714988708,19.8415794373,1.40659925523
28.4877319336,3.89324641228,19.8256607056,1.415173629
28.5382156372,3.97766232491,19.806552887,1.42437433713
28.5921726227,4.05981636047,19.7863674164,1.43357961661
28.6471576691,4.14115095139,19.7642860413,1.44674722129
28.6979808807,4.22357845306,19.7382545471,1.4604019726
28.7392425537,4.30892562866,19.7061672211,1.47744292073
28.7757034302,4.39566040039,19.6708812714,1.4965925138
28.81939888,4.47984218597,19.638792038,1.51540094274
28.8658370972,4.56199455261,19.6047115326,1.53148358631
28.9147605896,4.63869762421,19.5622215271,1.54700857477
28.96393013,4.70925045013,19.5107536316,1.55848904369
28.9961357117,4.78257369995,19.4505825043,1.5669505337
29.0248584747,4.8562912941,19.3888607025,1.57546010705
29.0487003326,4.93438434601,19.3309669495,1.58455191028
29.0581817627,5.01522159576,19.2725563049,1.5891196498
29.0793361664,5.079600811,19.1986351013,1.58495935617
29.0976219177,5.13927555084,19.120136261,1.58007535777
29.1150836945,5.19557285309,19.0389957428,1.57534795836
29.1251068115,5.25431537628,18.95844841,1.57000807
29.1365718842,5.30260276794,18.8715114594,1.55406781956
29.1398868561,5.3459072113,18.7814502716,1.53874597891
29.1457805634,5.38122034073,18.6874847412,1.52342413826
29.1545352936,5.41680240631,18.5937328339,1.50810229761
29.1666679382,5.45665550232,18.5024909973,1.4982143993
29.1815547943,5.49273300171,18.4102134705,1.48955875684
29.1972789764,5.53489303589,18.3205738068,1.48162305819
29.2143096924,5.5634727478,18.2260322571,1.47211184449
29.2395534515,5.59114408493,18.1329174042,1.46137582142
29.2730941772,5.61152124405,18.0406990051,1.44898559413
29.2981624603,5.62912416458,17.9452209473,1.43703761842
29.3163166046,5.64017772675,17.8472194672,1.42455498153
29.3334064484,5.6507601738,17.749080658,1.41293377083
29.3497829437,5.66707372665,17.6514568329,1.40283333348
29.3621959686,5.67395114899,17.5522174835,1.39699183097
29.3789558411,5.67715406418,17.4533786774,1.39160222083
29.397851944,5.67893981934,17.354932785,1.38611048935
29.4151802063,5.68260335922,17.25623703,1.38481594045
29.4355564117,5.68111228943,17.1581859589,1.38471364516
29.4496765137,5.67770719528,17.0589809418,1.3857622774
29.4616146088,5.66256380081,16.9606266022,1.38482559979
29.4736633301,5.64788103104,16.862247467,1.38310390116
29.4853134155,5.62909889221,16.7645263672,1.38170500403
29.4925136566,5.60862159729,16.6664772034,1.38030610689
29.4974403381,5.59404420853,16.5670700073,1.38609086499
29.5023365021,5.58252239227,16.4672012329,1.39288735454
29.5094738007,5.56745386124,16.3684654236,1.3996838441
29.5210094452,5.54254198074,16.2723827362,1.4062921302
29.5372714996,5.51288938522,16.1779937744,1.41242972058
29.5510215759,5.48989963531,16.0810165405,1.42281755899
29.5565662384,5.46666193008,15.9827957153,1.43489981704
29.5697002411,5.43160200119,15.8904571533,1.44631031184
29.5771026611,5.39823818207,15.7961034775,1.45290276242
29.5792999268,5.36443138123,15.7019634247,1.46142450291
29.5702590942,5.32370758057,15.6108875275,1.46231567683
29.5625228882,5.28665351868,15.518032074,1.46225351494
29.5501842499,5.2434425354,15.4283800125,1.46094909794
29.52967453,5.20102071762,15.3399209976,1.45859038085
29.5031261444,5.16532993317,15.2500047684,1.45447946904
29.474571228,5.12439441681,15.1629533768,1.45264309248
29.4422340393,5.0796713829,15.0791254044,1.45080671592
29.4054012299,5.03499650955,14.9972572327,1.45145328874
29.3739471436,4.99348211288,14.9116373062,1.45143257637
29.3455753326,4.95099687576,14.8252496719,1.45308756857
29.3158512115,4.90370988846,14.7419300079,1.46168496079
29.2852783203,4.85233926773,14.6613283157,1.470282353
29.2546386719,4.79854202271,14.5824127197,1.48024076591
29.2242603302,4.7446808815,14.5034646988,1.48913942603
29.2051677704,4.6852850914,14.4251060486,1.49776034543
29.1907653809,4.6213555336,14.3490991592,1.50716539972
29.1730804443,4.55311965942,14.2776737213,1.51720273123
29.1548061371,4.47947072983,14.2121810913,1.52590090138
29.1264953613,4.41491127014,14.140745163,1.52643038536
29.095867157,4.35212039948,14.0689296722,1.52862043088
29.0670852661,4.28421163559,14.0009250641,1.53317541229
29.0367679596,4.22062969208,13.9294147491,1.53771827335
29.0027866364,4.15951871872,13.8574085236,1.5422611344
28.9633178711,4.0969953537,13.7896947861,1.54592453449
28.9179477692,4.03484201431,13.7253723145,1.54711314203
28.8686408997,3.98226499557,13.6557350159,1.5446859563
28.816242218,3.93189501762,13.5867795944,1.54407750008
28.7617511749,3.87664556503,13.5237026215,1.54733617477
28.707069397,3.81853723526,13.4627780914,1.55059484946
28.6540985107,3.7602660656,13.3996973038,1.55426673272
28.6011142731,3.70392465591,13.3347911835,1.55871478797
28.5409812927,3.65070438385,13.2753219604,1.56316284323
28.4697227478,3.59993505478,13.2265977859,1.56021573547
28.3970623016,3.54750728607,13.1816492081,1.55772388845
28.3242969513,3.50311088562,13.1293783188,1.55457625525
28.253824234,3.46370863914,13.0691280365,1.55149010033
28.1784553528,3.42156171799,13.0183734894,1.54846887711
28.1012649536,3.375238657,12.9735212326,1.55121745777
28.0253829956,3.32864236832,12.9273557663,1.55396603843
27.9512882233,3.29339981079,12.8698339462,1.55638660985
27.8745384216,3.25915050507,12.8152685165,1.55906583166
27.7921199799,3.22916555405,12.7666339874,1.55965515125
27.7107086182,3.20174431801,12.714849472,1.5601774116
27.6340999603,3.17825174332,12.6546392441,1.56002212549
27.5572071075,3.15746998787,12.5936727524,1.563253598
27.4802112579,3.13577580452,12.5332698822,1.56901505581
27.3976459503,3.11539149284,12.479634285,1.57672838491
27.3268051147,3.09561443329,12.4115762711,1.5804847933
27.2529850006,3.07986450195,12.3455543518,1.58622737659
27.1790332794,3.06158518791,12.280330658,1.59475615352
27.1064777374,3.04873776436,12.2123174667,1.60472904656
27.029592514,3.03345370293,12.1498641968,1.6158010197
26.9544487,3.01976299286,12.0850791931,1.62530821396
26.8789672852,3.01993298531,12.0192127228,1.62861714428
26.8102626801,3.01922273636,11.9461679459,1.62833312763
26.7412815094,3.02292943001,11.8734741211,1.62935427953
26.670955658,3.02325510979,11.8020763397,1.6310825141
26.6042881012,3.026304245,11.7273225784,1.63215324273
26.5401515961,3.03544306755,11.6505279541,1.63333544681
26.4754257202,3.04872703552,11.57508564,1.63583720726
26.4112453461,3.0693089962,11.5008525848,1.63805623742
26.3532428741,3.08926773071,11.4216051102,1.6352356556
26.2961750031,3.10990595818,11.3417644501,1.63298893136
26.2402896881,3.13682055473,11.2629995346,1.63172094875
26.1866188049,3.17011785507,11.1850242615,1.63049302657
26.133556366,3.20806717873,11.1088628769,1.63096931105
26.0819549561,3.24837779999,11.0329265594,1.63160897225
26.0324211121,3.28954005241,10.9560499191,1.62751437884
25.9807548523,3.33461689949,10.8830099106,1.62483589399
25.9278469086,3.383279562,10.81300354,1.6226745313
25.8777580261,3.43286991119,10.741648674,1.62099177786
25.8317337036,3.48343348503,10.668296814,1.62025236562
25.7873191833,3.53838348389,10.5970983505,1.6193272327
25.7473278046,3.59476232529,10.5245323181,1.61801492956
25.7146129608,3.65114617348,10.4483146667,1.61545761195
25.6875286102,3.71311807632,10.3742933273,1.61196332071
25.663318634,3.78061532974,10.304189682,1.60420573391
25.6405792236,3.85225605965,10.2377500534,1.59577806429
25.6230602264,3.92770314217,10.1738901138,1.5906561203
25.6081237793,4.0037279129,10.1100730896,1.58720955161
25.5889968872,4.07527446747,10.0428686142,1.58804773603
25.5656738281,4.14235162735,9.97203063965,1.59825476289
25.5484237671,4.21261978149,9.90222263336,1.60264304468
25.5404434204,4.28840351105,9.83576393127,1.60498274278
25.5406322479,4.36879444122,9.773478508,1.60732244088
25.5478515625,4.45285606384,9.71617794037,1.60966213898
25.560968399,4.53965044022,9.66467094421,1.61200183708
25.5788345337,4.6282377243,9.61976146698,1.61400050191
25.5940227509,4.71456336975,9.57167053223,1.63024664272
25.602432251,4.79653406143,9.51344394684,1.6483509491
25.6083984375,4.87640190125,9.45085048676,1.66645525548
25.61627388,4.95642328262,9.38967704773,1.68455956185
25.6304073334,5.03885650635,9.33570861816,1.70266386823
25.6546821594,5.12567281723,9.29405784607,1.71520463844
25.6874046326,5.21543741226,9.26178359985,1.72487519618
25.7240257263,5.30478096008,9.23155403137,1.72951551506
25.7641716003,5.39189624786,9.20067882538,1.73365335671
25.8088665009,5.47550153732,9.16802024841,1.73779119836
25.8591251373,5.55431365967,9.13244342804,1.74192904001
25.9124317169,5.63072824478,9.09571170807,1.74476735344
25.9721603394,5.70845985413,9.07382011414,1.74139853718
26.0351009369,5.78399705887,9.05354881287,1.74125438555
26.0977706909,5.85783863068,9.02795696259,1.74174335158
26.1631832123,5.92932367325,9.00208854675,1.74233877196
26.235868454,5.99645471573,8.98648452759,1.73759450554
26.3080749512,6.06549978256,8.97721672058,1.73102791683
26.3830852509,6.13151836395,8.96830463409,1.72245742133
26.4628181458,6.19230079651,8.96395683289,1.71340578804
26.5424747467,6.25314044952,8.9656791687,1.70399292241
26.621679306,6.3146905899,8.96846580505,1.69466503683
26.7036590576,6.3713145256,8.97844982147,1.68392613327
26.7871952057,6.42550134659,8.98967170715,1.67119350236
26.87200737,6.47760391235,9.00168704987,1.65630382546
26.9602851868,6.52176570892,9.01996135712,1.63947710992
27.0464134216,6.56330966949,9.05005168915,1.61946692553
27.1321048737,6.60483932495,9.08130550385,1.6030422042
27.2143363953,6.6522860527,9.11338806152,1.58997992399
27.2944755554,6.7006354332,9.14946746826,1.57768183042
27.3771400452,6.74748659134,9.18137264252,1.57072383314
27.461605072,6.79263782501,9.21095371246,1.56630554707
27.5461711884,6.83770132065,9.24079799652,1.56400140252
27.6292514801,6.88398122787,9.27311420441,1.56910843987
27.7094554901,6.93200826645,9.3095407486,1.57421547723
27.7855529785,6.98209285736,9.35151195526,1.57565117649
27.8630905151,7.02880048752,9.39442825317,1.57106008666
27.9437026978,7.06792831421,9.4393787384,1.56606938271
28.0240497589,7.10847234726,9.48371601105,1.56191335879
28.103559494,7.15168523788,9.52674388885,1.55591591449
28.1805019379,7.1907324791,9.57813549042,1.54994791161
28.2552204132,7.23097324371,9.63159275055,1.54496218522
28.3343791962,7.26497268677,9.68262577057,1.53999938136
28.4114990234,7.29863166809,9.73710346222,1.53477081165
28.4864578247,7.32932186127,9.79613494873,1.53167739936
28.5645885468,7.36005353928,9.85105419159,1.52768555321
28.6441307068,7.39261388779,9.90332889557,1.52268411817
28.7206363678,7.42559576035,9.95904827118,1.51768268314
28.7909927368,7.45805835724,10.0224905014,1.51312786265
28.8555278778,7.49919652939,10.0872650146,1.50776681689
28.9215984344,7.53594636917,10.1532258987,1.50304973763
28.9862709045,7.57122421265,10.2212619781,1.49833265837
29.0464115143,7.60765123367,10.2928600311,1.49879162093
29.1057128906,7.64065074921,10.3670711517,1.50191222763
29.1689434052,7.66810178757,10.4398365021,1.50503283433
29.2378482819,7.68975257874,10.5093574524,1.50942302687
29.3012695312,7.7139043808,10.5835075378,1.51578929079
29.3603172302,7.74621915817,10.6581487656,1.52215555472
29.4168205261,7.78819704056,10.7295465469,1.52394065514
29.4595565796,7.81791496277,10.8150701523,1.51230959673
29.5046310425,7.83927774429,10.9027299881,1.50200286958
29.5570392609,7.86082744598,10.9854249954,1.49289801011
29.6039123535,7.88566923141,11.0701932907,1.48590547168
29.6461105347,7.91219472885,11.1573524475,1.48038553791
29.693025589,7.93662881851,11.2426261902,1.47945819852
29.746131897,7.95948314667,11.3246326447,1.47853085913
29.7995548248,7.9820189476,11.406337738,1.47837607387
29.8516693115,8.00498390198,11.4888286591,1.47525929305
29.9039230347,8.02301883698,11.5724067688,1.46967377974
29.9554004669,8.03837299347,11.6570701599,1.46155204719
30.0032062531,8.05695724487,11.7432994843,1.45789215537
30.0457553864,8.07805633545,11.8317184448,1.45423226354
30.081451416,8.1003370285,11.922662735,1.44858639853
30.1131839752,8.13748073578,12.010181427,1.43503677147
30.1421031952,8.17666721344,12.0979223251,1.42147910066
30.1758823395,8.20815563202,12.186879158,1.41267991627
30.2091159821,8.23747730255,12.2768831253,1.41152679859
30.2374801636,8.26587486267,12.3689155579,1.4103736809
30.2612361908,8.29493522644,12.4620857239,1.40922056322
30.2807331085,8.32616424561,12.5555181503,1.41388377834
30.2985897064,8.35871696472,12.6487398148,1.42535736807
30.319940567,8.38914394379,12.74173069,1.43700993526
30.3425121307,8.41841316223,12.8348665237,1.44374054798
30.3592586517,8.44740962982,12.9293527603,1.43658259352
30.3733978271,8.47504997253,13.0247182846,1.42136726853
30.3808860779,8.49647903442,13.1220445633,1.41138413887
30.3973846436,8.51805782318,13.2184839249,1.40296754365
30.4113006592,8.54229545593,13.3151807785,1.3936408467
30.4244918823,8.56377410889,13.4122343063,1.38408276149
30.440694809,8.58708763123,13.5083341599,1.37592133191
30.4488601685,8.61307811737,13.6046504974,1.36822734936
30.4546527863,8.64013385773,13.7010192871,1.35954285947
30.4605312347,8.66936016083,13.7967882156,1.34874215825
30.4667358398,8.69950962067,13.8923044205,1.34352826015
30.4730758667,8.73765945435,13.9847650528,1.33856726986
30.4803600311,8.77137184143,14.0788555145,1.33453088222
30.4878139496,8.80333137512,14.1735954285,1.33068848366
30.4953479767,8.84210968018,14.2657737732,1.32708865807
30.5016117096,8.870677948,14.3616342545,1.32192188461
30.5038490295,8.89081478119,14.4597740173,1.31604685345
30.5003528595,8.91310596466,14.5575008392,1.30938542824
