62.429	4.9578	51.598
62.486	4.9811	51.46
62.555	5.0057	51.327
62.633	5.0315	51.2
62.722	5.0583	51.08
62.819	5.086	50.968
62.926	5.1144	50.864
63.04	5.1433	50.769
63.162	5.1725	50.683
63.29	5.2018	50.608
63.424	5.2311	50.544
63.562	5.2602	50.49
63.705	5.2889	50.448
63.851	5.3169	50.417
63.999	5.3442	50.398
64.148	5.3706	50.391
64.033	5.9742	50.44
64.182	6.0048	50.446
64.33	6.0341	50.464
64.476	6.0619	50.493
64.62	6.088	50.534
64.761	6.1123	50.587
64.897	6.1346	50.651
65.028	6.1548	50.725
65.153	6.1727	50.81
65.271	6.1882	50.904
65.381	6.2013	51.008
65.483	6.2118	51.12
65.577	6.2197	51.239
65.661	6.225	51.366
65.734	6.2275	51.499
65.798	6.2273	51.637
65.85	6.2244	51.779
65.891	6.2189	51.926
65.921	6.2106	52.074
65.939	6.1997	52.225
65.945	6.1863	52.376
65.94	6.1705	52.527
65.922	6.1522	52.677
65.893	6.1318	52.825
65.853	6.1092	52.969
65.801	6.0847	53.11
65.738	6.0583	53.246
65.665	6.0303	53.376
65.582	6.0008	53.5
65.489	5.9701	53.616
65.387	5.9382	53.724
65.277	5.9055	53.824
65.16	5.8721	53.914
65.035	5.8382	53.994
64.905	5.8041	54.064
64.769	5.7699	54.123
64.629	5.7359	54.17
64.485	5.7023	54.206
64.339	5.6693	54.231
64.191	5.6371	54.243
64.042	5.6059	54.243
63.893	5.5759	54.232
63.746	5.5473	54.208
63.601	5.5204	54.173
63.458	5.4951	54.126
63.32	5.4718	54.068
63.187	5.4506	53.998
63.059	5.4315	53.919
62.937	5.4148	53.829
62.823	5.4005	53.73
62.716	5.3886	53.622
62.618	5.3794	53.507
62.53	5.3728	53.383
62.451	5.369	53.254
62.382	5.3678	53.118
62.324	5.3693	52.978
62.277	5.3736	52.833
62.242	5.3805	52.685
62.218	5.3901	52.536
62.206	5.4022	52.385
62.205	5.4169	52.234
62.217	5.4339	52.083
62.24	5.4533	51.934
62.275	5.4748	51.788
62.321	5.4984	51.645
62.378	5.5238	51.507
62.446	5.551	51.373
62.525	5.5798	51.247
62.613	5.6099	51.126
62.71	5.6413	51.014
62.816	5.6736	50.91
62.93	5.7067	50.815
63.051	5.7404	50.73
63.179	5.7744	50.655
63.312	5.8086	50.59
63.45	5.8427	50.537
63.592	5.8765	50.495
63.738	5.9099	50.465
63.885	5.9425	50.447
64.033	5.9742	50.44
63.914	6.4993	50.48
64.062	6.5358	50.486
64.209	6.5714	50.504
64.355	6.6059	50.534
64.498	6.6391	50.576
64.637	6.6708	50.63
64.772	6.7007	50.695
64.902	6.7287	50.77
65.025	6.7546	50.856
65.142	6.7782	50.952
65.251	6.7994	51.056
65.352	6.8181	51.169
65.444	6.8341	51.29
65.526	6.8473	51.418
65.598	6.8577	51.552
65.66	6.8651	51.692
65.711	6.8696	51.836
65.751	6.8711	51.983
65.779	6.8696	52.133
65.795	6.8651	52.285
65.8	6.8576	52.437
65.793	6.8472	52.589
65.775	6.8339	52.74
65.744	6.8179	52.889
65.702	6.7993	53.035
65.65	6.778	53.176
65.586	6.7544	53.313
65.512	6.7285	53.444
65.427	6.7005	53.568
65.334	6.6705	53.685
65.231	6.6389	53.794
65.121	6.6057	53.894
65.003	6.5711	53.984
64.878	6.5355	54.064
64.747	6.499	54.134
64.611	6.4618	54.193
64.471	6.4242	54.241
64.328	6.3865	54.276
64.182	6.3487	54.3
64.034	6.3113	54.312
63.886	6.2745	54.312
63.738	6.2384	54.3
63.592	6.2033	54.276
63.447	6.1694	54.239
63.306	6.1369	54.191
63.169	6.1061	54.132
63.036	6.0771	54.062
62.909	6.0502	53.981
62.789	6.0254	53.891
62.676	6.003	53.79
62.571	5.983	53.681
62.475	5.9657	53.564
62.388	5.9511	53.44
62.31	5.9393	53.309
62.243	5.9304	53.172
62.187	5.9244	53.03
62.142	5.9214	52.884
62.108	5.9214	52.736
62.085	5.9244	52.585
62.075	5.9304	52.432
62.076	5.9394	52.28
62.088	5.9512	52.128
62.113	5.9658	51.978
62.149	5.9832	51.831
62.197	6.0032	51.687
62.255	6.0256	51.548
62.324	6.0504	51.414
62.403	6.0774	51.286
62.492	6.1064	51.166
62.59	6.1372	51.053
62.697	6.1697	50.948
62.811	6.2036	50.853
62.933	6.2387	50.768
63.061	6.2748	50.693
63.194	6.3117	50.628
63.332	6.3491	50.575
63.474	6.3868	50.533
63.619	6.4245	50.503
63.766	6.4621	50.485
63.914	6.4993	50.48
63.801	6.9375	50.492
63.948	6.9756	50.499
64.094	7.0139	50.517
64.238	7.052	50.547
64.378	7.0898	50.589
64.516	7.1269	50.642
64.648	7.1632	50.707
64.775	7.1984	50.782
64.896	7.2323	50.868
65.01	7.2647	50.963
65.116	7.2953	51.067
65.214	7.3241	51.18
65.302	7.3507	51.3
65.381	7.3751	51.428
65.45	7.3971	51.561
65.508	7.4165	51.7
65.556	7.4332	51.843
65.592	7.4471	51.99
65.617	7.4582	52.14
65.63	7.4663	52.291
65.632	7.4714	52.442
65.621	7.4735	52.594
65.6	7.4726	52.744
65.566	7.4686	52.892
65.522	7.4616	53.037
65.466	7.4516	53.178
65.4	7.4388	53.314
65.324	7.4231	53.445
65.238	7.4047	53.568
65.142	7.3837	53.685
65.038	7.3602	53.793
64.927	7.3344	53.892
64.807	7.3064	53.982
64.682	7.2764	54.062
64.551	7.2447	54.132
64.415	7.2113	54.19
64.274	7.1766	54.237
64.131	7.1407	54.273
63.986	7.1038	54.297
63.839	7.0663	54.309
63.692	7.0283	54.308
63.546	6.99	54.296
63.401	6.9518	54.272
63.258	6.9138	54.236
63.119	6.8764	54.188
62.984	6.8396	54.129
62.854	6.8039	54.059
62.73	6.7693	53.978
62.613	6.7361	53.888
62.503	6.7046	53.788
62.401	6.6749	53.68
62.308	6.6471	53.563
62.224	6.6216	53.439
62.15	6.5984	53.308
62.086	6.5777	53.172
62.033	6.5596	53.031
61.991	6.5443	52.886
61.961	6.5318	52.738
61.942	6.5222	52.587
61.935	6.5156	52.436
61.939	6.5119	52.284
61.955	6.5114	52.133
61.982	6.5138	51.984
62.021	6.5193	51.837
62.071	6.5278	51.694
62.132	6.5392	51.555
62.204	6.5535	51.422
62.285	6.5706	51.295
62.376	6.5903	51.175
62.475	6.6126	51.062
62.583	6.6373	50.959
62.699	6.6642	50.864
62.821	6.6932	50.779
62.95	6.7241	50.704
63.084	6.7566	50.64
63.222	6.7907	50.587
63.364	6.8261	50.546
63.508	6.8625	50.516
63.654	6.8997	50.498
63.801	6.9375	50.492
63.694	7.3572	50.468
63.839	7.3977	50.474
63.984	7.4394	50.492
64.126	7.482	50.522
64.265	7.5253	50.563
64.4	7.5689	50.616
64.53	7.6127	50.68
64.655	7.6564	50.755
64.773	7.6995	50.839
64.884	7.742	50.933
64.986	7.7835	51.036
65.081	7.8237	51.148
65.166	7.8625	51.267
65.241	7.8995	51.393
65.306	7.9345	51.525
65.361	7.9673	51.663
65.404	7.9978	51.805
65.436	8.0256	51.95
65.457	8.0507	52.098
65.467	8.0728	52.247
65.464	8.0918	52.398
65.451	8.1077	52.548
65.425	8.1203	52.696
65.388	8.1294	52.843
65.34	8.1352	52.987
65.282	8.1375	53.126
65.213	8.1363	53.261
65.133	8.1317	53.39
65.045	8.1236	53.512
64.947	8.1121	53.628
64.841	8.0973	53.735
64.727	8.0792	53.833
64.607	8.0581	53.922
64.48	8.0339	54.001
64.348	8.007	54.07
64.211	7.9773	54.128
64.071	7.9453	54.175
63.927	7.9109	54.21
63.782	7.8745	54.234
63.636	7.8363	54.246
63.49	7.7965	54.246
63.345	7.7554	54.233
63.201	7.7132	54.209
63.061	7.6702	54.174
62.923	7.6267	54.126
62.791	7.583	54.068
62.663	7.5392	53.999
62.542	7.4958	53.919
62.428	7.4529	53.83
62.321	7.4109	53.731
62.222	7.37	53.624
62.132	7.3305	53.508
62.052	7.2926	53.386
61.982	7.2565	53.256
61.922	7.2226	53.121
61.873	7.1909	52.982
61.835	7.1618	52.838
61.808	7.1353	52.691
61.793	7.1117	52.542
61.79	7.0911	52.392
61.798	7.0736	52.242
61.817	7.0594	52.093
61.849	7.0485	51.945
61.891	7.041	51.8
61.944	7.037	51.658
62.008	7.0364	51.521
62.082	7.0394	51.389
62.166	7.0458	51.263
62.26	7.0556	51.144
62.362	7.0687	51.033
62.472	7.0852	50.93
62.589	7.1048	50.836
62.713	7.1274	50.752
62.842	7.153	50.678
62.977	7.1813	50.614
63.115	7.2122	50.562
63.257	7.2454	50.521
63.402	7.2808	50.491
63.547	7.3182	50.474
63.694	7.3572	50.468
63.569	7.7978	50.411
63.712	7.8408	50.417
63.853	7.8858	50.434
63.992	7.9327	50.463
64.128	7.981	50.503
64.259	8.0306	50.554
64.385	8.081	50.616
64.506	8.132	50.688
64.62	8.1832	50.77
64.726	8.2343	50.861
64.825	8.285	50.961
64.915	8.335	51.07
64.996	8.384	51.185
65.067	8.4316	51.308
65.128	8.4775	51.436
65.178	8.5215	51.57
65.218	8.5633	51.708
65.246	8.6026	51.849
65.263	8.6391	51.993
65.269	8.6727	52.138
65.263	8.7031	52.285
65.246	8.7301	52.431
65.218	8.7536	52.575
65.179	8.7734	52.718
65.128	8.7894	52.858
65.068	8.8015	52.994
64.997	8.8095	53.125
64.916	8.8135	53.251
64.826	8.8135	53.37
64.728	8.8094	53.482
64.621	8.8012	53.587
64.507	8.7891	53.683
64.387	8.773	53.77
64.261	8.7531	53.847
64.129	8.7295	53.915
63.994	8.7024	53.971
63.855	8.672	54.017
63.714	8.6383	54.052
63.571	8.6017	54.075
63.427	8.5624	54.087
63.284	8.5205	54.087
63.141	8.4765	54.076
63.001	8.4305	54.053
62.864	8.3829	54.018
62.73	8.3339	53.973
62.601	8.2839	53.916
62.478	8.2331	53.849
62.36	8.182	53.772
62.25	8.1308	53.685
62.147	8.0798	53.589
62.053	8.0294	53.485
61.967	7.9799	53.373
61.891	7.9316	53.254
61.825	7.8848	53.128
61.77	7.8398	52.997
61.725	7.7969	52.861
61.691	7.7563	52.721
61.668	7.7184	52.579
61.656	7.6833	52.434
61.656	7.6512	52.288
61.668	7.6225	52.142
61.69	7.5972	51.996
61.724	7.5756	51.852
61.769	7.5577	51.711
61.825	7.5436	51.573
61.891	7.5336	51.439
61.966	7.5275	51.311
62.052	7.5255	51.188
62.146	7.5276	51.072
62.248	7.5338	50.964
62.359	7.5439	50.863
62.476	7.558	50.772
62.599	7.576	50.69
62.728	7.5978	50.617
62.862	7.6231	50.555
62.999	7.652	50.504
63.139	7.684	50.463
63.282	7.7192	50.434
63.425	7.7572	50.417
63.569	7.7978	50.411
63.411	8.3074	50.305
63.55	8.3588	50.309
63.688	8.4127	50.324
63.822	8.4687	50.35
63.953	8.5264	50.388
64.08	8.5855	50.436
64.202	8.6455	50.495
64.319	8.7062	50.564
64.428	8.7671	50.643
64.53	8.8279	50.732
64.625	8.8881	50.829
64.711	8.9474	50.934
64.788	9.0054	51.047
64.855	9.0617	51.166
64.912	9.116	51.291
64.959	9.1679	51.422
64.996	9.2172	51.557
65.022	9.2635	51.695
65.036	9.3064	51.836
65.04	9.3458	51.979
65.032	9.3814	52.123
65.014	9.4129	52.266
64.984	9.4402	52.409
64.944	9.4631	52.55
64.893	9.4815	52.688
64.832	9.4951	52.822
64.761	9.504	52.952
64.681	9.5081	53.076
64.592	9.5073	53.195
64.495	9.5018	53.307
64.39	9.4914	53.411
64.278	9.4762	53.506
64.159	9.4565	53.594
64.035	9.4322	53.671
63.907	9.4035	53.739
63.774	9.3707	53.797
63.639	9.3339	53.843
63.501	9.2934	53.879
63.361	9.2494	53.904
63.222	9.2022	53.918
63.082	9.152	53.92
62.944	9.0993	53.91
62.808	9.0443	53.89
62.675	8.9874	53.858
62.546	8.929	53.815
62.421	8.8694	53.761
62.302	8.809	53.697
62.189	8.7481	53.622
62.083	8.6873	53.539
61.985	8.6267	53.446
61.894	8.5669	53.345
61.813	8.5083	53.236
61.741	8.4511	53.12
61.678	8.3957	52.997
61.626	8.3425	52.869
61.584	8.2919	52.736
61.553	8.2441	52.599
61.533	8.1994	52.46
61.524	8.1582	52.318
61.526	8.1207	52.174
61.539	8.0871	52.031
61.563	8.0577	51.887
61.598	8.0326	51.745
61.644	8.0119	51.606
61.7	7.9959	51.47
61.765	7.9846	51.338
61.841	7.9782	51.21
61.926	7.9765	51.089
62.019	7.9797	50.973
62.12	7.9877	50.866
62.229	8.0004	50.766
62.344	8.0179	50.674
62.465	8.0399	50.592
62.592	8.0664	50.519
62.722	8.0972	50.456
62.856	8.132	50.404
62.993	8.1707	50.362
63.132	8.213	50.332
63.272	8.2587	50.313
63.411	8.3074	50.305
63.264	8.6733	50.183
63.401	8.731	50.185
63.536	8.7922	50.198
63.668	8.8566	50.222
63.796	8.9236	50.257
63.919	8.993	50.302
64.037	9.0643	50.358
64.149	9.137	50.424
64.254	9.2107	50.5
64.351	9.2848	50.584
64.44	9.359	50.677
64.521	9.4327	50.778
64.592	9.5055	50.887
64.653	9.577	51.002
64.705	9.6467	51.122
64.746	9.714	51.249
64.776	9.7787	51.379
64.796	9.8403	51.513
64.804	9.8985	51.649
64.802	9.9527	51.788
64.788	10.003	51.927
64.764	10.048	52.067
64.729	10.089	52.205
64.683	10.125	52.342
64.627	10.155	52.476
64.561	10.18	52.607
64.485	10.2	52.734
64.401	10.213	52.856
64.308	10.221	52.972
64.207	10.223	53.081
64.099	10.219	53.183
63.985	10.209	53.277
63.864	10.193	53.363
63.738	10.171	53.439
63.609	10.144	53.507
63.475	10.112	53.564
63.339	10.074	53.611
63.202	10.032	53.647
63.063	9.9843	53.673
62.924	9.9326	53.687
62.786	9.8769	53.691
62.65	9.8174	53.683
62.517	9.7546	53.665
62.387	9.6888	53.635
62.261	9.6205	53.595
62.14	9.5501	53.544
62.025	9.4781	53.483
61.917	9.4048	53.412
61.816	9.3309	53.332
61.723	9.2567	53.244
61.638	9.1827	53.146
61.562	9.1093	53.042
61.495	9.0371	52.93
61.439	8.9665	52.812
61.393	8.8979	52.688
61.357	8.8318	52.56
61.332	8.7686	52.428
61.318	8.7087	52.292
61.315	8.6525	52.155
61.323	8.6003	52.016
61.342	8.5524	51.876
61.372	8.5092	51.737
61.412	8.4709	51.599
61.463	8.4379	51.464
61.524	8.4101	51.331
61.595	8.388	51.202
61.675	8.3715	51.078
61.764	8.3609	50.959
61.861	8.3561	50.846
61.965	8.3572	50.74
62.077	8.3642	50.642
62.194	8.3771	50.552
62.318	8.3957	50.471
62.445	8.42	50.399
62.577	8.4498	50.337
62.712	8.4849	50.285
62.849	8.525	50.243
62.987	8.57	50.212
63.126	8.6196	50.192
63.264	8.6733	50.183
63.097	9.0773	49.987
63.232	9.1414	49.987
63.364	9.2097	49.997
63.493	9.2818	50.018
63.618	9.3573	50.049
63.737	9.4356	50.091
63.851	9.5163	50.144
63.959	9.5988	50.205
64.059	9.6827	50.277
64.152	9.7674	50.357
64.237	9.8524	50.446
64.312	9.937	50.542
64.379	10.021	50.646
64.435	10.103	50.757
64.482	10.184	50.873
64.518	10.262	50.995
64.543	10.338	51.121
64.558	10.41	51.251
64.562	10.478	51.383
64.555	10.543	51.518
64.537	10.602	51.653
64.508	10.656	51.789
64.469	10.706	51.924
64.419	10.749	52.058
64.36	10.787	52.189
64.291	10.818	52.318
64.212	10.843	52.442
64.125	10.861	52.562
64.03	10.873	52.676
63.927	10.878	52.784
63.817	10.876	52.885
63.702	10.868	52.978
63.58	10.853	53.064
63.454	10.831	53.14
63.324	10.803	53.208
63.191	10.769	53.266
63.056	10.728	53.314
62.92	10.682	53.352
62.783	10.63	53.379
62.646	10.573	53.396
62.51	10.511	53.402
62.377	10.445	53.397
62.246	10.375	53.381
62.119	10.301	53.355
61.997	10.224	53.318
61.88	10.144	53.271
61.769	10.063	53.214
61.665	9.9792	53.147
61.568	9.8949	53.071
61.48	9.81	52.987
61.399	9.7251	52.894
61.328	9.6407	52.794
61.267	9.5575	52.686
61.215	9.4758	52.573
61.174	9.3962	52.454
61.143	9.3192	52.33
61.123	9.2454	52.202
61.114	9.1751	52.07
61.116	9.1088	51.937
61.128	9.047	51.802
61.151	8.99	51.666
61.185	8.9381	51.53
61.23	8.8918	51.396
61.284	8.8513	51.263
61.349	8.8168	51.133
61.423	8.7887	51.007
61.506	8.767	50.885
61.597	8.7518	50.768
61.696	8.7434	50.657
61.802	8.7417	50.552
61.915	8.7468	50.455
62.034	8.7585	50.365
62.157	8.777	50.284
62.285	8.8019	50.212
62.417	8.8333	50.149
62.551	8.8708	50.096
62.687	8.9142	50.053
62.824	8.9633	50.02
62.961	9.0178	49.998
63.097	9.0773	49.987
62.905	9.435	49.77
63.035	9.5105	49.764
63.163	9.591	49.769
63.286	9.6759	49.784
63.406	9.7648	49.809
63.52	9.857	49.845
63.628	9.952	49.891
63.729	10.049	49.946
63.823	10.148	50.011
63.909	10.248	50.084
63.986	10.348	50.167
64.055	10.447	50.257
64.114	10.546	50.354
64.164	10.643	50.459
64.203	10.738	50.569
64.232	10.83	50.685
64.25	10.919	50.806
64.258	11.004	50.93
64.256	11.084	51.058
64.242	11.16	51.188
64.218	11.229	51.319
64.184	11.293	51.451
64.139	11.351	51.583
64.084	11.402	51.715
64.02	11.446	51.844
63.947	11.483	51.97
63.865	11.512	52.094
63.775	11.534	52.213
63.677	11.548	52.327
63.572	11.554	52.435
63.461	11.552	52.537
63.344	11.542	52.632
63.222	11.524	52.719
63.096	11.498	52.798
62.967	11.465	52.869
62.835	11.424	52.93
62.702	11.376	52.982
62.568	11.322	53.024
62.434	11.261	53.056
62.3	11.193	53.078
62.169	11.121	53.089
62.04	11.043	53.09
61.914	10.96	53.08
61.792	10.873	53.06
61.676	10.782	53.029
61.564	10.689	52.988
61.46	10.592	52.938
61.362	10.494	52.878
61.272	10.395	52.809
61.19	10.295	52.731
61.117	10.195	52.644
61.053	10.096	52.55
60.999	9.998	52.449
60.954	9.9019	52.342
60.92	9.8082	52.229
60.896	9.7177	52.11
60.883	9.6308	51.988
60.881	9.5482	51.862
60.889	9.4702	51.733
60.908	9.3975	51.602
60.937	9.3305	51.47
60.976	9.2696	51.338
61.026	9.2151	51.206
61.085	9.1676	51.076
61.154	9.1271	50.948
61.232	9.094	50.823
61.318	9.0686	50.701
61.412	9.0509	50.585
61.514	9.041	50.474
61.622	9.0391	50.368
61.736	9.0452	50.27
61.855	9.0592	50.179
61.979	9.081	50.095
62.107	9.1104	50.02
62.237	9.1474	49.954
62.37	9.1916	49.898
62.504	9.2429	49.851
62.638	9.3008	49.814
62.772	9.3649	49.787
62.905	9.435	49.77
62.694	9.763	49.519
62.82	9.8457	49.508
62.943	9.934	49.508
63.062	10.027	49.517
63.175	10.125	49.537
63.283	10.227	49.566
63.385	10.332	49.605
63.48	10.439	49.654
63.567	10.548	49.712
63.646	10.659	49.778
63.716	10.77	49.853
63.778	10.88	49.936
63.829	10.99	50.026
63.872	11.098	50.123
63.904	11.204	50.226
63.925	11.307	50.335
63.937	11.406	50.449
63.938	11.501	50.566
63.928	11.591	50.688
63.908	11.676	50.811
63.878	11.755	50.937
63.838	11.827	51.063
63.787	11.892	51.19
63.728	11.95	51.316
63.659	12	51.441
63.581	12.043	51.564
63.496	12.077	51.684
63.402	12.102	51.8
63.302	12.119	51.912
63.195	12.127	52.018
63.082	12.127	52.119
62.964	12.117	52.214
62.842	12.099	52.301
62.717	12.072	52.381
62.588	12.037	52.452
62.458	11.993	52.516
62.326	11.941	52.57
62.195	11.882	52.615
62.064	11.816	52.65
61.934	11.742	52.676
61.806	11.663	52.691
61.682	11.577	52.697
61.561	11.486	52.692
61.445	11.391	52.678
61.334	11.291	52.653
61.229	11.187	52.619
61.131	11.081	52.575
61.04	10.973	52.522
60.957	10.863	52.459
60.882	10.752	52.389
60.816	10.641	52.31
60.759	10.531	52.223
60.712	10.422	52.129
60.675	10.315	52.029
60.648	10.211	51.923
