64.53012848,3.311475277,51.93660736,1.933416693
64.51790619,3.40293026,51.96287918,1.932784876
64.50505066,3.500723362,51.98405838,1.932106709
64.48634338,3.598889112,52.00986099,1.93054387
64.46400452,3.69312048,52.03475571,1.923997552
64.44355011,3.788778305,52.05548477,1.919856261
64.42175293,3.883861542,52.07735443,1.916055025
64.40361023,3.979950905,52.09829712,1.912809778
64.3848877,4.075528622,52.12086105,1.91042711
64.36599731,4.17141819,52.14196014,1.907774625
64.34591675,4.267516136,52.16093063,1.906091137
64.32805634,4.364398479,52.17804337,1.904572907
64.31404877,4.461794853,52.19616318,1.903774773
64.29560852,4.559041023,52.21012115,1.903084911
64.2795639,4.656895638,52.22320557,1.903359032
64.26333618,4.754347801,52.2387085,1.903598305
64.24559784,4.852148056,52.2495575,1.903669072
64.22725677,4.950059414,52.25881577,1.903741541
64.20960236,5.047216415,52.27416992,1.904034541
64.19593048,5.145792007,52.28405762,1.904778995
64.18180847,5.244614601,52.29187393,1.905523448
64.16698456,5.343091011,52.30092621,1.907723179
64.15077209,5.441166878,52.31129074,1.908541058
64.12884521,5.538322926,52.32134247,1.909372884
64.10791016,5.635940552,52.3273201,1.909337008
64.08831024,5.733521461,52.33684921,1.910103562
64.06776428,5.830951214,52.34554291,1.911198147
64.04692078,5.928379059,52.3540802,1.91249982
64.02505493,6.025316715,52.36571884,1.91418033
64.00321198,6.122732639,52.37081146,1.915571167
63.98051071,6.219763756,52.3793602,1.917101829
63.9554863,6.316159248,52.38811874,1.919625963
63.93297958,6.413097382,52.39846802,1.92014941
63.90794373,6.509634018,52.40510941,1.92042389
63.88549805,6.607067585,52.40539932,1.917867507
63.86148453,6.704090595,52.40789413,1.915814947
63.83479691,6.800465584,52.40859985,1.914400424
63.80774307,6.896698952,52.40613174,1.913353596
63.78316116,6.993489265,52.40104675,1.909597843
63.75769043,7.090084553,52.39674377,1.908055613
63.73331833,7.18697834,52.39201355,1.907128882
63.70631409,7.282985687,52.38475418,1.906763131
63.67908859,7.37899971,52.37886429,1.907357221
63.65245819,7.475223064,52.37304306,1.908311279
63.6318512,7.57212925,52.35980606,1.905370974
63.60860062,7.668168068,52.34416199,1.900863241
63.58436584,7.763221264,52.32477188,1.896246596
63.55882645,7.858184338,52.30667877,1.891330238
63.53482437,7.953613758,52.28873444,1.886422539
63.50574875,8.046697617,52.26751709,1.882364919
63.47193146,8.140041351,52.2549324,1.87983236
63.44043732,8.233456612,52.2384491,1.877314769
63.41335678,8.327306747,52.21720886,1.872902764
63.38910675,8.421934128,52.19557953,1.868852665
63.36088943,8.514615059,52.17072678,1.867125281
63.32842255,8.605046272,52.14284134,1.866576037
63.29727936,8.698020935,52.12335968,1.864580707
63.26477432,8.789883614,52.10094452,1.862704393
63.22848129,8.88027668,52.07815933,1.863740692
63.19043732,8.968607903,52.05094528,1.865721744
63.15271759,9.056108475,52.02052307,1.868400663
63.11758423,9.145153999,51.99158096,1.866986068
63.08396149,9.233750343,51.95941162,1.86892539
63.04645157,9.319534302,51.92434692,1.87073336
63.01181412,9.40571022,51.88734055,1.870602322
62.97679138,9.491679192,51.85023499,1.871299715
62.93901443,9.574422836,51.80855179,1.872318207
62.90569687,9.660353661,51.76979446,1.872896755
62.8694458,9.744668961,51.73003006,1.873446394
62.83024979,9.825012207,51.68514252,1.8756071
62.79126358,9.905766487,51.64094925,1.878072555
62.75274277,9.98836422,51.5996666,1.88127768
62.71084976,10.06777954,51.55539703,1.884604106
62.66453934,10.1437273,51.50963593,1.888022646
62.61610413,10.22011757,51.46702194,1.893234291
62.56837845,10.29831886,51.42691422,1.897811578
62.52002335,10.36835861,51.37414932,1.896917716
62.47398758,10.44200802,51.32455063,1.898788403
62.43049622,10.51653481,51.27413177,1.899904163
62.38338089,10.58537292,51.21888733,1.899896783
62.33661652,10.65479279,51.16400528,1.900647614
62.28926086,10.72395229,51.10958481,1.901770498
62.23754501,10.78873062,51.05361938,1.902394067
62.1836586,10.85329437,50.99940872,1.903017636
62.13109207,10.92087364,50.94779968,1.905583606
62.08242798,10.98741913,50.89110565,1.908723259
62.03001785,11.05347252,50.83742523,1.913387097
61.97724152,11.12188625,50.78700638,1.918588223
61.92123413,11.18584633,50.73424149,1.925010594
61.86504745,11.2453928,50.67679214,1.931220237
61.80708694,11.3063736,50.62281036,1.935877266
61.74910355,11.36980724,50.57149506,1.940534296
61.69445801,11.4337616,50.51736832,1.947199067
61.64073181,11.49609184,50.46053314,1.953983841
61.58482742,11.55518913,50.40237808,1.96332694
61.52879334,11.61226273,50.34235382,1.972268975
61.4708252,11.66789532,50.28287888,1.976907463
61.40995026,11.72330952,50.22604752,1.98240396
61.34895706,11.77842236,50.16894913,1.98697154
61.2871933,11.83100891,50.11047745,1.991203451
61.22267151,11.8783989,50.05052567,1.996201521
61.15902328,11.9250803,49.98911285,2.001527773
61.09851456,11.97539043,49.92744446,2.007536114
61.03574753,12.0240612,49.86665726,2.013608928
60.97747421,12.07521057,49.80347443,2.021995484
60.91966248,12.12702656,49.74041367,2.030527916
60.85714722,12.17599773,49.67967224,2.039293846
60.79843521,12.22409725,49.61443329,2.047590133
60.74352646,12.27738285,49.55007172,2.056094369
60.68878555,12.32751942,49.48298264,2.063961243
60.63548279,12.3842001,49.42020798,2.071453436
60.577034,12.43341827,49.35566711,2.074740983
60.51708603,12.47623158,49.28805542,2.071977323
60.45783615,12.5208683,49.22100067,2.069300609
60.39691162,12.56117821,49.1526947,2.067229871
60.33838272,12.60024071,49.08167648,2.067022577
60.28268814,12.63875198,49.00803757,2.067469164
60.22717285,12.67639732,48.93380737,2.068513905
60.16964722,12.7161293,48.86235046,2.070520285
60.11253738,12.75467205,48.78979111,2.073900627
60.04985046,12.786726,48.71886063,2.075027729
59.98678589,12.81996155,48.6487236,2.072944638
59.92106628,12.84977913,48.57950592,2.071166481
59.85488129,12.87823772,48.51018143,2.070096874
59.78875351,12.90271568,48.43925858,2.067091761
59.72366333,12.92653942,48.3671875,2.06222086
59.65600586,12.94644833,48.2963028,2.05825669
59.58551025,12.96099281,48.22687531,2.052341178
59.52071381,12.97480679,48.15195847,2.043476524
59.45495224,12.98975277,48.07814789,2.036181018
59.38525772,13.001441,48.00741959,2.029871971
59.31715775,13.017313,47.93596268,2.021586422
59.24217987,13.03012276,47.87104416,2.012427894
59.17052841,13.03745556,47.8016777,2.006443471
59.10040283,13.04773331,47.73113632,1.999235028
59.02625656,13.05756474,47.66468811,1.990684138
58.95010376,13.06371689,47.60003281,1.982172037
58.87451935,13.06586742,47.53456879,1.97740416
58.8004303,13.06993675,47.46754837,1.973618516
58.72503662,13.07575893,47.40213394,1.969413543
