X,Y,Z,MaximumInscribedSphereRadius
36.0983009338,22.2038478851,15.6846704483,0.845105801329
36.0088539124,22.204076767,15.7306966782,0.802184405034
35.9256820679,22.2040672302,15.7872104645,0.764219519972
35.8447189331,22.212928772,15.8462085724,0.732465169424
35.7595748901,22.2099246979,15.8981742859,0.702693122413
35.6681785583,22.2011241913,15.939866066,0.678167759226
35.5823631287,22.1999855042,15.9921808243,0.658297453595
35.4931678772,22.1911773682,16.0381469727,0.640917787425
35.405834198,22.175868988,16.0854377747,0.627683138493
35.3185424805,22.1636238098,16.1337661743,0.618717658122
35.2386627197,22.148021698,16.1930561066,0.615226086034
35.1561164856,22.1338977814,16.2483291626,0.610173192213
35.0739746094,22.1149158478,16.3030662537,0.605484791658
34.9852561951,22.0795230865,16.3347377777,0.604839184373
34.9020118713,22.0453891754,16.3794536591,0.604977634243
34.8152694702,22.0154190063,16.4206295013,0.605522568953
34.7337379456,21.9782123566,16.4665279388,0.60736167407
34.6527290344,21.9340133667,16.5065555573,0.610026417387
34.5723190308,21.8915405273,16.5494556427,0.614156566114
34.4967079163,21.8461780548,16.5977916718,0.611178948935
34.4150657654,21.8135662079,16.6463813782,0.610384741404
34.3372535706,21.7759857178,16.6975002289,0.600882738226
34.2618217468,21.7395496368,16.7534542084,0.593723409236
34.1814994812,21.7043361664,16.8027935028,0.590561639116
34.1031646729,21.6667938232,16.8534526825,0.589462467075
34.0245742798,21.6197757721,16.8948135376,0.590740106275
33.9461784363,21.5769062042,16.940946579,0.587277686955
33.8609390259,21.5355587006,16.9747962952,0.584764956971
33.7725372314,21.5060844421,17.0123233795,0.584076053637
33.6890640259,21.4694786072,17.0548114777,0.586036844282
33.602230072,21.440656662,17.0967502594,0.590579043941
33.5201454163,21.4105434418,17.1463127136,0.595513311009
33.4376373291,21.3844738007,17.1975708008,0.594756995547
33.3551139832,21.3655529022,17.2519760132,0.597848085608
33.2728614807,21.3430843353,17.3057727814,0.59974730687
33.1926231384,21.3114757538,17.3570137024,0.594862019135
33.1103248596,21.2837142944,17.407913208,0.589101415995
33.0275802612,21.2513637543,17.4551677704,0.584353780563
32.9472198486,21.2150669098,17.5036430359,0.582878663973
32.8613166809,21.1858673096,17.5471477509,0.581358793326
32.7756767273,21.1494598389,17.5850791931,0.575010403024
32.6890716553,21.115196228,17.6224746704,0.567685975319
32.6041488647,21.0787601471,17.6619949341,0.559609385044
32.5186271667,21.043926239,17.7018222809,0.554166259903
32.4276313782,21.0114765167,17.7306365967,0.548264649927
32.3373374939,20.9745121002,17.7550258636,0.544095505969
32.247303009,20.9408874512,17.7840652466,0.541829591176
32.1552085876,20.9141731262,17.8150119781,0.541279934834
32.0689125061,20.8766765594,17.8504047394,0.541695224205
31.9826450348,20.8400859833,17.8864974976,0.533799838929
31.8970813751,20.8045539856,17.9253616333,0.525513171556
31.8077659607,20.769744873,17.9563369751,0.526346751988
31.7187728882,20.741399765,17.9936656952,0.521790359742
31.6246528625,20.7186717987,18.0201053619,0.51968725208
31.5311737061,20.706911087,18.0553035736,0.513662826068
31.4379367828,20.6915626526,18.0896720886,0.507447023251
31.3465766907,20.6784534454,18.1286468506,0.506154605571
31.2595920563,20.664691925,18.1619529724,0.508862648718
31.1630382538,20.644826889,18.2026252747,0.515364013345
37.7327003479,17.5956382751,16.9210891724,1.62473261467
37.7391357422,17.679807663,16.8855876923,1.62917402972
37.7429199219,17.7798423767,16.8453102112,1.63270667537
37.7491722107,17.8720798492,16.8053474426,1.637298873
37.7569732666,17.9661884308,16.7693367004,1.64265378324
37.7643432617,18.0579166412,16.7294635773,1.64675319747
37.7744178772,18.1493053436,16.6893596649,1.65007571871
37.784488678,18.2415752411,16.6515235901,1.64646174061
37.7874565125,18.33436203,16.6135139465,1.63719737551
37.7922096252,18.4261169434,16.5733737946,1.62916727227
37.7947845459,18.5184936523,16.5344371796,1.6186590535
37.8007926941,18.6108798981,16.4959697723,1.60810756157
37.8081893921,18.7029895782,16.4569797516,1.59786130675
37.8132476807,18.7943267822,16.4159107208,1.58804835786
37.8131256104,18.8832054138,16.3694515228,1.58183339726
37.8167495728,18.9741439819,16.3274822235,1.57354911964
37.8211135864,19.0639648438,16.2831287384,1.56684314582
37.8228111267,19.1539669037,16.238948822,1.56064066789
37.8247108459,19.2440643311,16.1949901581,1.55536888469
37.8242683411,19.3347244263,16.1520805359,1.55071533704
37.8266334534,19.4251117706,16.1085739136,1.54668548895
37.8239593506,19.5166606903,16.0676727295,1.54324884928
37.819770813,19.6083679199,16.0273590088,1.5415915992
37.8184432983,19.7008190155,15.9885597229,1.53902352312
37.8126182556,19.794916153,15.9542322159,1.53664468302
37.8075447083,19.8882217407,15.9177837372,1.5349609825
37.8011245728,19.982755661,15.884888649,1.53369103979
37.7957763672,20.0766277313,15.8500156403,1.53442501293
37.7885360718,20.1713638306,15.8178348541,1.53651961619
37.783367157,20.266160965,15.7854642868,1.53837034029
37.7770309448,20.3609237671,15.7532167435,1.54117432887
37.7683143616,20.4546871185,15.7184991837,1.54651475411
37.7606506348,20.5478858948,15.6820802689,1.55309435048
37.7576522827,20.6419677734,15.6480484009,1.56162605138
37.7461547852,20.7321357727,15.604809761,1.57165038314
37.7326011658,20.8219680786,15.5622434616,1.58364401012
37.7230377197,20.9125137329,15.520160675,1.597596575
37.7117652893,21.002199173,15.4766721725,1.61253232342
37.7172775269,21.0913715363,15.4340219498,1.60644877196
37.7589912415,21.1709518433,15.3879117966,1.58048578054
37.8068161011,21.2435455322,15.333533287,1.55452278911
37.8412399292,21.32056427,15.2787265778,1.53259828704
37.8785057068,21.4030265808,15.2333116531,1.51091920252
37.9327468872,21.4728088379,15.1869907379,1.48319143262
38.0094718933,21.5251598358,15.1498203278,1.43518757233
38.0711898804,21.5901546478,15.1009597778,1.3977800377
38.1333351135,21.6528511047,15.0520896912,1.36037250307
38.2191696167,21.6917381287,15.0219459534,1.30726928936
38.3083343506,21.7209949493,14.9878396988,1.25352889443
38.3904151917,21.7667598724,14.9502649307,1.20185928563
38.4743995667,21.8110046387,14.9179582596,1.1548498746
38.5619430542,21.851518631,14.8914175034,1.1108423868
38.6549263,21.8776988983,14.8729171753,1.05965446426
38.7511024475,21.8991565704,14.8531169891,1.00411054165
38.8469848633,21.9245223999,14.8386526108,0.954615831525
38.944683075,21.9398517609,14.8217954636,0.903447642668
39.0444107056,21.9499130249,14.8205699921,0.848092065525
39.1433563232,21.9562797546,14.8069067001,0.797171709714
39.2421646118,21.9648914337,14.791683197,0.749675220008
39.3423233032,21.9679431915,14.7859773636,0.707258770805
39.4423751831,21.9711074829,14.7838840485,0.672640916232
39.5415496826,21.9758224487,14.797118187,0.641106415574
39.6410942078,21.9726734161,14.8059844971,0.60707551561
39.7401847839,21.9719619751,14.8219909668,0.581622001731
39.8383712769,21.9622993469,14.8393297195,0.566318615961
39.9353179932,21.9535179138,14.8634061813,0.554369149201
40.0274276733,21.941444397,14.9009647369,0.541424593763
40.120388031,21.9239177704,14.9338817596,0.529521556516
40.209777832,21.9047813416,14.9747276306,0.52044799521
40.2972106934,21.8755645752,15.014421463,0.515117589482
40.381439209,21.8374729156,15.0531282425,0.510339908259
40.4647445679,21.7952880859,15.0897502899,0.495251087955
40.5383338928,21.7456550598,15.1363897324,0.483172335471
40.6072654724,21.6876888275,15.1794776917,0.47163985623
40.6692352295,21.6227302551,15.2245035172,0.464078789528
40.7435073853,21.5631275177,15.2556686401,0.460871881811
40.8075485229,21.4937534332,15.2891454697,0.465344188534
40.8615913391,21.4186840057,15.3285360336,0.471308066864
40.9191322327,21.3446483612,15.3637685776,0.476021217085
40.9790878296,21.2681789398,15.3883895874,0.48661149653
41.0320053101,21.1869544983,15.4124698639,0.496221619105
41.0904006958,21.1112518311,15.4430418015,0.50198670641
41.138217926,21.0283870697,15.4737586975,0.509218198563
41.1914405823,20.948381424,15.5017795563,0.518245448072
41.2422561646,20.8706741333,15.5377540588,0.526505424404
41.29347229,20.7961997986,15.5822677612,0.535185420954
41.3450889587,20.7182197571,15.6180238724,0.540105012633
41.4076309204,20.6480007172,15.6528148651,0.543153456045
41.461353302,20.5697135925,15.6851081848,0.545232976559
41.5126724243,20.4918231964,15.7218952179,0.54311781925
41.5692062378,20.415561676,15.7548046112,0.536343520847
41.6244697571,20.344285965,15.7980222702,0.532197175921
41.6741447449,20.2693786621,15.842253685,0.530414390425
41.7340927124,20.2004528046,15.8834285736,0.522064303563
41.7994499207,20.1335582733,15.91984272,0.514782125513
41.8623886108,20.0698127747,15.9648065567,0.509630610096
41.9203262329,20.0058040619,16.0165138245,0.50879257258
41.9933853149,19.9420948029,16.0424060822,0.506827957102
42.0618362427,19.8798885345,16.0802459717,0.501658411416
42.12733078,19.8176383972,16.1237888336,0.495476050239
42.1781654358,19.7443962097,16.1707687378,0.495413525657
42.2444992065,19.6781539917,16.2047691345,0.496385362429
42.3013000488,19.605266571,16.2437725067,0.496396401914
42.3611030579,19.5388832092,16.289106369,0.499355381937
42.4141960144,19.4679698944,16.3363380432,0.502642371329
42.4802742004,19.4052219391,16.3779087067,0.511723123399
42.5466194153,19.3419818878,16.4182605743,0.508884176853
42.6108665466,19.2768630981,16.4591884613,0.505033873848
42.6641159058,19.2048149109,16.5050411224,0.505687809766
42.7221374512,19.1444339752,16.5604000092,0.505130944266
42.7881278992,19.0861129761,16.6085605621,0.50330975144
42.8452453613,19.0293235779,16.6683540344,0.50281308709
42.9042778015,18.9739704132,16.7275791168,0.498934165401
42.9647331238,18.9082794189,16.7739162445,0.497663104148
43.0238037109,18.8380012512,16.8141593933,0.497415015353
43.0843086243,18.7699546814,16.8561038971,0.495939804929
43.1603546143,18.7130393982,16.887878418,0.498414768985
43.2382125854,18.66157341,16.9253940582,0.501343828527
43.308467865,18.6005554199,16.9621639252,0.503321606064
43.3828659058,18.5507984161,17.0081176758,0.505768209151
43.4494552612,18.4968414307,17.060213089,0.503211191308
43.5181045532,18.4535064697,17.1185798645,0.501237526004
43.5856170654,18.3966369629,17.1665039062,0.502183468424
43.653553009,18.3416614532,17.2167720795,0.501924522995
43.7225799561,18.2942562103,17.2701454163,0.500068538011
43.7917289734,18.2392673492,17.3189353943,0.49697516837
37.7327003479,17.5956382751,16.9210891724,1.62473261467
37.7391242981,17.6796226501,16.8856658936,1.62916732355
37.7429084778,17.7795677185,16.8454265594,1.63269280754
37.7491378784,17.8716564178,16.8055267334,1.63727807096
37.7569274902,17.965631485,16.769569397,1.64260850722
37.7642936707,18.0572414398,16.7298049927,1.6467281134
37.7744445801,18.1486091614,16.6900177002,1.65004561757
37.7781829834,18.2374782562,16.644071579,1.64756937705
37.7729988098,18.3257408142,16.597032547,1.63932233878
37.7673950195,18.4114990234,16.5456123352,1.63123303323
37.7606163025,18.4975471497,16.4948558807,1.62189660679
37.7528800964,18.5811347961,16.4403076172,1.61264047664
37.7470283508,18.6662540436,16.3878688812,1.60225949403
37.7446327209,18.7519702911,16.3361949921,1.59314390441
37.7405891418,18.8389492035,16.2868061066,1.58493677234
37.7393798828,18.9258174896,16.2370834351,1.57887347458
37.7414283752,19.015581131,16.1928024292,1.57447886611
37.7438049316,19.1057167053,16.1492805481,1.56923357159
37.7462654114,19.1956939697,16.105386734,1.56419203831
37.7495536804,19.2860088348,16.0623092651,1.55894680869
37.7487182617,19.377571106,16.0212535858,1.55577274256
37.7555999756,19.4712734222,15.9871768951,1.55284937202
37.7598075867,19.5653324127,15.953004837,1.54958717148
37.7549133301,19.6582660675,15.9158411026,1.54736327213
37.7543754578,19.7519264221,15.8805503845,1.54439037911
37.7508430481,19.8455142975,15.8450250626,1.54324480869
37.7418403625,19.9379920959,15.8078613281,1.5432067843
37.7299499512,20.0283641815,15.766169548,1.54338979823
37.7208480835,20.1199989319,15.7267866135,1.54589100843
37.7075157166,20.2092285156,15.6833229065,1.54957570567
37.6954460144,20.2989635468,15.640750885,1.55381667146
37.6860542297,20.3918743134,15.6045694351,1.55843778623
37.6800765991,20.4854602814,15.569357872,1.56595266077
37.6762084961,20.5805339813,15.5381031036,1.57440522818
37.6739425659,20.6777572632,15.5142917633,1.58384556402
37.67786026,20.7749443054,15.4900808334,1.59337290938
37.6789741516,20.8712768555,15.4627885818,1.60506331272
37.6782226562,20.9683551788,15.4380912781,1.61818064251
37.683807373,21.0652160645,15.4131507874,1.63034338603
37.6825904846,21.1637897491,15.3957185745,1.63886533105
37.6686058044,21.2594413757,15.369509697,1.63594081926
37.6539916992,21.3555450439,15.3454093933,1.63126481379
37.6425666809,21.4503765106,15.3153324127,1.62914935727
37.6349716187,21.5452804565,15.2843856812,1.62717581971
37.6282997131,21.638917923,15.2495355606,1.62700481778
37.619304657,21.7322025299,15.2141370773,1.62905235026
37.608921051,21.824672699,15.1772089005,1.632609946
37.6018867493,21.9183654785,15.1424636841,1.63587335264
37.5921134949,22.0101509094,15.1036214828,1.64152171458
37.583316803,22.1017532349,15.0642194748,1.64539566993
37.5739059448,22.1929798126,15.0239696503,1.64974233136
37.5681419373,22.2829322815,14.9803333282,1.65266785427
37.5681190491,22.3725738525,14.9357767105,1.65146191679
37.5600357056,22.4674472809,14.9047966003,1.64087701719
37.5519561768,22.562669754,14.8748893738,1.62618814752
37.5377922058,22.6573905945,14.845533371,1.6107426835
37.5312271118,22.7519893646,14.8134593964,1.59624382152
37.5176544189,22.8469848633,14.7849702835,1.58095081769
37.510723114,22.9389247894,14.7458276749,1.56312940749
37.5067443848,23.0317325592,14.7084999084,1.54804517873
37.5080337524,23.1243629456,14.6705312729,1.53638084572
37.5022544861,23.2161369324,14.6309614182,1.5255922348
37.4991950989,23.3093948364,14.5946273804,1.51542964035
37.4964981079,23.4003658295,14.5528993607,1.50818559304
37.493309021,23.4929828644,14.5149650574,1.50051568506
37.4821662903,23.5840187073,14.4748277664,1.49074742633
37.4709472656,23.6754837036,14.4357099533,1.48129180129
37.4570465088,23.7655887604,14.3944416046,1.47262990702
37.4458847046,23.856760025,14.3546447754,1.46427970211
37.4286193848,23.9446640015,14.310005188,1.45521212813
37.4166145325,24.03465271,14.2676925659,1.44560392549
37.4007644653,24.1213111877,14.2201251984,1.43606690558
37.3862571716,24.2095565796,14.1751346588,1.42823074847
37.3692321777,24.2977981567,14.1310043335,1.41996144688
37.3572807312,24.384645462,14.0825366974,1.41201079847
37.33959198,24.472366333,14.0376443863,1.40618022012
37.3288078308,24.5620174408,13.9944372177,1.40185506682
37.3145103455,24.6511707306,13.9511671066,1.39738738419
37.3049659729,24.7407569885,13.9074316025,1.39389584735
37.2926139832,24.8332843781,13.8710651398,1.39218608935
37.2857017517,24.9259414673,13.8338518143,1.39012122788
37.2750282288,25.0184955597,13.7970523834,1.38783281126
37.2628326416,25.1120090485,13.7634372711,1.38712008673
37.2549934387,25.2069759369,13.7325105667,1.38724296052
37.2460632324,25.302236557,13.7027854919,1.38932910336
37.2318725586,25.3974285126,13.6752462387,1.39223932066
37.2210121155,25.4923839569,13.6451301575,1.39549477888
37.209197998,25.5869846344,13.6143321991,1.39877855107
37.1963157654,25.6802387238,13.5802049637,1.40257910046
37.1856460571,25.7744827271,13.5480394363,1.40682661408
37.1742515564,25.8676548004,13.5131435394,1.40870979409
37.1649284363,25.9598617554,13.4751644135,1.40977396396
37.1589927673,26.0526638031,13.437997818,1.41177615394
37.1551170349,26.1453342438,13.4003219604,1.41132954369
37.1529045105,26.2397422791,13.367026329,1.40829126555
37.1572036743,26.3338241577,13.3329133987,1.40559273979
37.1576766968,26.4280796051,13.2991638184,1.40248589825
37.1606025696,26.522310257,13.2654542923,1.39973586651
37.1593437195,26.6164188385,13.2313947678,1.39541367384
37.1572189331,26.7114963531,13.2000141144,1.39115993158
37.1531562805,26.8048839569,13.1641340256,1.38729824424
37.1477203369,26.8997535706,13.1324825287,1.38446629
37.1411170959,26.9940490723,13.0994377136,1.38310905322
37.1304168701,27.0879516602,13.0661802292,1.38136609001
37.1156311035,27.181552887,13.0338010788,1.37960687038
37.1022529602,27.2753181458,13.001285553,1.38090348853
37.088142395,27.3704471588,12.9731407166,1.38334932621
37.0782470703,27.4661006927,12.945148468,1.38678406978
37.0641746521,27.5616226196,12.9185056686,1.39103219176
37.0499458313,27.6575698853,12.893746376,1.39602096667
37.0371856689,27.7531223297,12.8664836884,1.40102308691
37.0268707275,27.8496723175,12.8419456482,1.40757704372
37.0141181946,27.945772171,12.8167943954,1.41193548439
37.0037155151,28.0416641235,12.7898139954,1.41691903752
36.9976158142,28.1388683319,12.7666921616,1.42139406204
36.9934196472,28.2355327606,12.740852356,1.42290331472
36.9881706238,28.3329792023,12.7184925079,1.42692062892
36.9886779785,28.4302845001,12.6949567795,1.42776303844
36.9854927063,28.5276851654,12.6715717316,1.42897161127
36.9827232361,28.6248722076,12.6475744247,1.4303887086
36.9797973633,28.7231826782,12.6288175583,1.43223922575
36.9780426025,28.820608139,12.6056051254,1.43437153996
36.9740142822,28.9177780151,12.5817108154,1.43508313192
36.9717483521,29.0148334503,12.5569915771,1.43515115756
36.9660797119,29.1107559204,12.5290327072,1.43407323599
36.9606132507,29.2045631409,12.4948215485,1.43065746454
36.9516716003,29.2995681763,12.4637050629,1.42667694255
36.9449958801,29.3944797516,12.4325351715,1.42280576323
36.9404029846,29.4880561829,12.3969554901,1.41671943782
36.9305648804,29.581911087,12.36353302,1.41031828535
36.9274215698,29.6760063171,12.3294153214,1.40263502144
36.9212989807,29.7697525024,12.2948484421,1.3937984049
36.9146614075,29.8647232056,12.263915062,1.38625725072
36.9095535278,29.9607086182,12.2357940674,1.3785510711
36.9035797119,30.0559959412,12.2057418823,1.36917466058
36.8976325989,30.152961731,12.1818714142,1.36334012936
36.8885574341,30.2486839294,12.1542425156,1.35547707205
36.8816413879,30.3459033966,12.1313838959,1.34999757908
36.8742370605,30.4422187805,12.1051416397,1.3463587245
36.8633308411,30.5391654968,12.0825481415,1.34310087995
36.8543052673,30.6360263824,12.0588407516,1.34022525234
36.8451538086,30.7330970764,12.036031723,1.33804181807
36.8341827393,30.8301391602,12.0138664246,1.33726197622
36.8258666992,30.9273471832,11.9914388657,1.33635159302
36.8157310486,31.0251026154,11.9722747803,1.33617669143
36.8078536987,31.123506546,11.9554624557,1.33644809259
36.7999458313,31.221786499,11.9379873276,1.33655643628
36.7899093628,31.3205223083,11.9253053665,1.33809416507
36.7883377075,31.4201335907,11.9142961502,1.33917630296
36.7829704285,31.5199775696,11.9090433121,1.34184889669
36.7800445557,31.6197929382,11.901345253,1.34280788433
36.7767906189,31.7196960449,11.8951663971,1.34483421985
36.7730255127,31.8195934296,11.8894748688,1.34677183947
36.7694396973,31.9195690155,11.8860254288,1.34917071197
36.7680931091,32.019657135,11.8836984634,1.35255581139
36.7670974731,32.1196975708,11.8786354065,1.35643106733
36.7662315369,32.2197723389,11.8754072189,1.3604988525
36.7665748596,32.3199195862,11.8738145828,1.36438655497
36.7652511597,32.4196014404,11.864897728,1.36578270324
36.7682228088,32.5189743042,11.8528366089,1.36349727017
36.7671165466,32.6181755066,11.8392677307,1.36173957258
36.7659683228,32.7176971436,11.8280715942,1.36087362349
36.7646064758,32.8173332214,11.8178291321,1.35997888776
36.7588195801,32.9163398743,11.8041629791,1.35949181323
36.7534065247,33.0160369873,11.7963161469,1.36030590456
36.7542076111,33.1158103943,11.7871370316,1.35794799578
36.758556366,33.2157897949,11.7870264053,1.35048514892
36.7642822266,33.3156242371,11.7816181183,1.34380146397
36.7748298645,33.4150466919,11.7821598053,1.33489810994
36.7817573547,33.5149078369,11.781129837,1.32861509541
36.792930603,33.6143798828,11.7793226242,1.32447232905
36.7979927063,33.7143974304,11.7796382904,1.31958927344
36.8068122864,33.8140335083,11.7767448425,1.31764844489
36.8031616211,33.9129714966,11.7603940964,1.31612772498
36.7982177734,34.0110969543,11.7384939194,1.31685246893
36.805103302,34.111000061,11.7387771606,1.31847106905
36.8075294495,34.2104873657,11.7304143906,1.32011730728
36.8085670471,34.3103294373,11.7217445374,1.32388372884
36.8023033142,34.4101257324,11.7161989212,1.32861696436
36.8027114868,34.5102500916,11.7134075165,1.33297468013
36.8037567139,34.6101264954,11.7189102173,1.3380589114
36.8030967712,34.7097434998,11.7278614044,1.34461210466
36.801902771,34.8097305298,11.7309236526,1.35226495275
36.7992897034,34.9090309143,11.7450294495,1.36019086423
36.7957458496,35.0086402893,11.7535953522,1.36771107952
36.7941894531,35.1088294983,11.7571964264,1.37025850705
36.7876396179,35.2085914612,11.7602968216,1.37256462289
36.7791519165,35.308177948,11.7657356262,1.37669805117
36.7736701965,35.4080314636,11.7720899582,1.38092176586
36.7702980042,35.5073127747,11.7846746445,1.37932654277
36.7738418579,35.6066551208,11.7968788147,1.37433177122
36.7842140198,35.7050209045,11.8113946915,1.36539268262
36.7837028503,35.8049964905,11.817322731,1.35646228972
36.785533905,35.9049835205,11.8223962784,1.34829193451
36.7834243774,36.0050582886,11.8214578629,1.34028412177
36.7820930481,36.1051368713,11.8207321167,1.33399754993
36.7809524536,36.2052268982,11.819940567,1.32861447665
36.7767219543,36.3052062988,11.816113472,1.32542705324
36.7740974426,36.4052772522,11.8134651184,1.32304126433
36.7735290527,36.5054321289,11.8156490326,1.32218654081
36.7743492126,36.6054878235,11.8126926422,1.32337011803
36.7721214294,36.7056694031,11.8147468567,1.32604305147
36.7644691467,36.8046989441,11.8038911819,1.32508723727
36.7567710876,36.9042816162,11.7972726822,1.32763068246
36.7500152588,37.0032272339,11.7849578857,1.33091733402
36.7378005981,37.1010093689,11.7692642212,1.33628565051
36.7248649597,37.2002258301,11.7585382462,1.341653967
36.698261261,37.2948188782,11.7477865219,1.33777911067
36.6433677673,37.3788642883,11.7456502914,1.3068596147
36.5740661621,37.4500579834,11.7383718491,1.26068262743
36.4970970154,37.5148048401,11.7334871292,1.21540218941
36.4225273132,37.5810813904,11.7273292542,1.17138763325
36.3421897888,37.6400566101,11.718334198,1.12546816299
36.2596549988,37.6956329346,11.7071037292,1.0769717996
36.1669311523,37.7303466797,11.6937437057,1.02155407105
36.077003479,37.7737007141,11.6896390915,0.970453860457
35.9919128418,37.8274116516,11.6910905838,0.925633631974
35.9046325684,37.8775253296,11.6936950684,0.88860873508
35.8128166199,37.9170799255,11.6990365982,0.851583838185
35.7171821594,37.9462814331,11.6962022781,0.810949919993
35.6205711365,37.9562835693,11.6729450226,0.765891238894
35.521987915,37.9674034119,11.6632490158,0.72657066532
35.4229736328,37.9710044861,11.6541557312,0.692394594623
35.3229141235,37.9719429016,11.6616401672,0.659568748067
35.2236633301,37.9679832458,11.6535320282,0.627646667702
35.1239013672,37.9677658081,11.6513299942,0.605851965999
35.0253486633,37.9681854248,11.6699447632,0.590208209258
34.9274139404,37.9621658325,11.6898355484,0.58247204563
34.8279571533,37.9564781189,11.7019233704,0.575042758755
34.7310371399,37.9410858154,11.7205018997,0.570389981353
34.6360054016,37.916103363,11.740357399,0.562048025686
34.5434074402,37.8811073303,11.755027771,0.552645071802
34.4557571411,37.8425331116,11.7848844528,0.549858399349
34.3671836853,37.8047866821,11.8123846054,0.547666225052
34.2794189453,37.7650642395,11.8387031555,0.546832922515
34.1909561157,37.727104187,11.8660049438,0.548072108444
34.1053009033,37.6780395508,11.8814001083,0.54844333691
34.0207748413,37.6260185242,11.8945913315,0.552440004557
33.9447784424,37.5632476807,11.9157552719,0.557139760341
33.8594703674,37.5124931335,11.927362442,0.561828607407
33.7757530212,37.4571990967,11.9308261871,0.56196032911
33.7020988464,37.3901863098,11.9426202774,0.56140617104
33.6253852844,37.3260650635,11.9398021698,0.558100375709
33.5444831848,37.2674179077,11.9400653839,0.557087386018
33.4657058716,37.2056083679,11.9422187805,0.557862213586
33.3887710571,37.1410980225,11.937040329,0.557513563828
33.3057556152,37.0847511292,11.9416179657,0.556951563232
33.2263565063,37.0246925354,11.94810009,0.558722308126
33.1453323364,36.9664993286,11.9415855408,0.560619737808
33.0651473999,36.9066162109,11.9361801147,0.566886510279
32.9836654663,36.851398468,11.9189968109,0.574176782646
32.9044799805,36.7914085388,11.8989849091,0.5782292733
32.8154563904,36.7460250854,11.9030179977,0.583213163628
32.7273979187,36.7034454346,11.9237928391,0.586967660402
32.6365890503,36.6667289734,11.9451370239,0.589126310369
32.5476341248,36.6219749451,11.9546365738,0.591996944004
32.458480835,36.5768814087,11.9614753723,0.591558230811
32.3649291992,36.5415840149,11.9641685486,0.593421864922
32.2767295837,36.4941635132,11.967590332,0.593619153216
32.1808319092,36.4671211243,11.981844902,0.598167639382
